"year","month","car_price","mileage","accident","damage"
2016,10,34568,42851,1,0
2016,10,29636,56073,1,0
2016,10,31544,41233,1,0
2016,10,27361,59926,1,0
2016,10,37344,47902,1,0
2016,10,32953,37930,1,0
2016,10,44217,46837,1,0
2016,10,37900,40202,1,0
2016,10,40378,51642,1,0
2016,10,38483,41817,1,0
2016,10,34559,46969,1,0
2016,10,40034,41296,1,0
2016,10,38148,48277,1,0
2016,10,27325,51402,1,0
2016,10,33535,42198,1,0
2016,10,34218,52278,1,0
2016,10,36371,39536,1,0
2016,10,39390,49049,1,0
2016,10,36425,41056,1,0
2016,10,35298,46340,1,0
2016,10,24880,63189,1,0
2016,10,37327,57229,1,0
2016,10,29089,51379,1,0
2016,10,29596,58600,1,0
2016,10,33844,44588,1,0
2016,10,38352,49662,1,0
2016,10,25665,64072,1,0
2016,10,36933,48608,1,0
2016,10,31667,73639,1,0
2016,10,33236,46639,1,0
2016,10,31751,53428,1,0
2016,10,33779,57319,1,0
2016,10,38342,26342,1,0
2016,10,38328,40938,1,0
2016,10,37942,56013,1,0
2016,10,38300,32564,1,0
2016,10,38305,35017,1,0
2016,10,32165,48431,1,0
2016,10,33190,51483,1,0
2016,10,41286,45862,1,0
2016,10,39855,56746,0,0
2016,10,40368,45215,0,0
2016,10,35975,56080,0,0
2016,10,39810,44906,0,0
2016,10,43222,53200,0,0
2016,10,41042,61755,0,0
2016,10,38701,57007,0,0
2016,10,42060,50613,0,0
2016,10,29033,75939,0,0
2016,10,35818,56553,0,0
2016,10,35339,53700,0,0
2016,10,38416,61740,0,0
2016,10,39280,63707,0,0
2016,10,49808,42390,0,0
2016,10,38412,54833,0,0
2016,10,45318,51115,0,0
2016,10,48088,55472,0,0
2016,10,46184,48445,0,0
2016,10,42170,50311,0,0
2016,10,39305,54540,0,0
2016,10,44868,54894,0,0
2016,10,40876,62388,0,0
2016,10,37607,51760,0,0
2016,10,41420,55425,0,0
2016,10,34728,59632,0,0
2016,10,43840,33300,0,0
2016,10,38992,46692,0,0
2016,10,44219,40124,0,0
2016,10,44938,49363,0,0
2016,10,28587,70287,0,0
2016,10,32945,63418,0,0
2016,10,40858,46079,0,0
2016,10,47359,39402,0,0
2016,10,33457,48398,0,0
2016,10,39653,59382,0,0
2016,10,39243,44789,0,0
2016,10,40159,47171,0,0
2016,10,45546,48801,0,0
2016,10,40931,50804,0,0
2016,10,44157,54060,0,0
2016,10,30813,57540,0,0
2016,10,46956,55022,0,0
2016,10,41889,57166,0,0
2016,10,36813,67842,0,0
2016,10,39843,22895,0,0
2016,10,35493,43246,0,0
2016,10,33212,45638,0,0
2016,10,45945,44221,0,0
2016,10,44089,66536,0,0
2016,10,35714,55608,0,0
2016,10,42326,40470,0,0
2016,10,41273,51575,0,0
2016,10,45932,41099,0,0
2016,10,50461,38789,0,0
2016,10,38171,43859,0,0
2016,10,36249,44455,0,0
2016,10,39063,54412,0,0
2016,10,35842,52822,0,0
2016,10,40475,49051,0,0
2016,10,39183,50078,0,0
