"year","month","car_price","mileage","accident","damage"
2016,6,34755,65350,1,0
2016,6,25419,60819,1,0
2016,6,36995,50808,1,0
2016,6,40574,40739,1,0
2016,6,38004,39179,1,0
2016,6,31922,53531,1,0
2016,6,40821,55083,1,0
2016,6,33484,60184,1,0
2016,6,28134,59822,1,0
2016,6,37219,49066,1,0
2016,6,34097,54654,1,0
2016,6,35173,48716,1,0
2016,6,30045,57919,1,0
2016,6,36577,43714,1,0
2016,6,35068,43042,1,0
2016,6,39100,44354,1,0
2016,6,37316,45901,1,0
2016,6,39983,44021,1,0
2016,6,37844,43535,1,0
2016,6,42925,60642,1,0
2016,6,36977,63098,1,0
2016,6,38334,70012,1,0
2016,6,37442,48597,1,0
2016,6,27332,68180,1,0
2016,6,36835,38918,1,0
2016,6,35331,66923,1,0
2016,6,35188,51036,1,0
2016,6,36078,54072,1,0
2016,6,33176,49403,1,0
2016,6,38598,55588,1,0
2016,6,35218,63833,1,0
2016,6,32291,54071,1,0
2016,6,30461,54230,1,0
2016,6,33170,45458,1,0
2016,6,30182,54012,1,0
2016,6,35265,44033,1,0
2016,6,31170,52100,1,0
2016,6,37559,37568,1,0
2016,6,28064,66049,1,0
2016,6,41002,44240,1,0
2016,6,44833,37877,0,0
2016,6,37679,42078,0,0
2016,6,44404,33897,0,0
2016,6,44459,64367,0,0
2016,6,48009,52318,0,0
2016,6,41468,58092,0,0
2016,6,40256,54575,0,0
2016,6,40289,52865,0,0
2016,6,46625,46988,0,0
2016,6,43646,44872,0,0
2016,6,38093,44366,0,0
2016,6,40516,39840,0,0
2016,6,34984,53990,0,0
2016,6,37487,65783,0,0
2016,6,40961,47101,0,0
2016,6,48758,52093,0,0
2016,6,32633,58397,0,0
2016,6,41936,39304,0,0
2016,6,41689,51375,0,0
2016,6,31131,48134,0,0
2016,6,38817,46621,0,0
2016,6,44289,55566,0,0
2016,6,34529,59996,0,0
2016,6,43160,54376,0,0
2016,6,43218,48655,0,0
2016,6,47086,47568,0,0
2016,6,35840,58532,0,0
2016,6,41719,45831,0,0
2016,6,36377,51748,0,0
2016,6,51947,39977,0,0
2016,6,43803,42920,0,0
2016,6,43385,35399,0,0
2016,6,40553,44670,0,0
2016,6,42535,43380,0,0
2016,6,34343,46914,0,0
2016,6,38094,68187,0,0
2016,6,43029,59521,0,0
2016,6,40765,57717,0,0
2016,6,39605,44631,0,0
2016,6,41995,45783,0,0
2016,6,42864,48318,0,0
2016,6,44195,58487,0,0
2016,6,34280,44293,0,0
2016,6,34260,56929,0,0
2016,6,41912,40594,0,0
2016,6,38756,36361,0,0
2016,6,39923,52982,0,0
2016,6,31454,71030,0,0
2016,6,40300,42545,0,0
2016,6,34665,54789,0,0
2016,6,37060,34843,0,0
2016,6,41055,47534,0,0
2016,6,38824,36328,0,0
2016,6,50432,36751,0,0
2016,6,38019,59673,0,0
2016,6,40957,58518,0,0
2016,6,42739,27438,0,0
2016,6,41996,65602,0,0
2016,6,44746,47025,0,0
2016,6,41494,50147,0,0
