"year","month","car_price","mileage","accident","damage"
2012,2,37154,50105,1,0
2012,2,37740,38031,1,0
2012,2,33652,57322,1,0
2012,2,44350,38472,1,0
2012,2,32915,55361,1,0
2012,2,36176,46956,1,0
2012,2,38607,33100,1,0
2012,2,34751,44535,1,0
2012,2,37666,54548,1,0
2012,2,39443,43505,1,0
2012,2,41375,57469,1,0
2012,2,37430,40099,1,0
2012,2,36351,49234,1,0
2012,2,39809,33379,1,0
2012,2,43695,43501,1,0
2012,2,34723,41378,1,0
2012,2,36393,44250,1,0
2012,2,35263,47445,1,0
2012,2,30815,53044,1,0
2012,2,36745,43835,1,0
2012,2,28951,56947,1,0
2012,2,33179,40948,1,0
2012,2,34429,54577,1,0
2012,2,41918,44797,1,0
2012,2,33824,68953,1,0
2012,2,42047,49243,1,0
2012,2,30139,57160,1,0
2012,2,38308,58398,1,0
2012,2,42671,45002,1,0
2012,2,29883,55745,1,0
2012,2,28858,41214,1,0
2012,2,31649,61352,1,0
2012,2,35709,58660,1,0
2012,2,36474,49517,1,0
2012,2,38453,46807,1,0
2012,2,32410,35309,1,0
2012,2,31801,53077,1,0
2012,2,38415,58019,1,0
2012,2,37468,39531,1,0
2012,2,33408,56602,1,0
2012,2,39661,57384,0,0
2012,2,40505,68176,0,0
2012,2,33110,41722,0,0
2012,2,32842,53858,0,0
2012,2,47380,28424,0,0
2012,2,46978,51196,0,0
2012,2,38154,56988,0,0
2012,2,35390,62782,0,0
2012,2,42111,38768,0,0
2012,2,36011,55434,0,0
2012,2,36724,49616,0,0
2012,2,34222,54005,0,0
2012,2,39666,60869,0,0
2012,2,40370,50575,0,0
2012,2,32584,66858,0,0
2012,2,40913,41936,0,0
2012,2,39212,63342,0,0
2012,2,34456,61285,0,0
2012,2,38777,33758,0,0
2012,2,41207,46661,0,0
2012,2,44457,37885,0,0
2012,2,34206,60200,0,0
2012,2,28932,67558,0,0
2012,2,48003,19626,0,0
2012,2,33517,71850,0,0
2012,2,46511,51418,0,0
2012,2,40167,51374,0,0
2012,2,47032,36047,0,0
2012,2,41350,51293,0,0
2012,2,40876,43984,0,0
2012,2,42557,60061,0,0
2012,2,45320,36398,0,0
2012,2,41901,39510,0,0
2012,2,43708,54985,0,0
2012,2,46091,49098,0,0
2012,2,41816,46986,0,0
2012,2,45901,39429,0,0
2012,2,35656,54349,0,0
2012,2,44312,44350,0,0
2012,2,41452,47695,0,0
2012,2,44887,52660,0,0
2012,2,37007,66990,0,0
2012,2,40060,49913,0,0
2012,2,37038,38906,0,0
2012,2,44045,45918,0,0
2012,2,44130,39822,0,0
2012,2,39283,55283,0,0
2012,2,42489,42107,0,0
2012,2,40049,46059,0,0
2012,2,39956,50275,0,0
2012,2,44841,43598,0,0
2012,2,43998,48784,0,0
2012,2,38128,42550,0,0
2012,2,34971,52162,0,0
2012,2,38686,67406,0,0
2012,2,36042,46603,0,0
2012,2,38647,55781,0,0
2012,2,43902,37591,0,0
2012,2,42313,48315,0,0
2012,2,42228,45585,0,0
