"year","month","car_price","mileage","accident","damage"
2014,10,33802,48644,1,0
2014,10,38627,38011,1,0
2014,10,36477,46776,1,0
2014,10,20762,65978,1,0
2014,10,35747,58667,1,0
2014,10,32885,55062,1,0
2014,10,37207,45062,1,0
2014,10,30271,45164,1,0
2014,10,30126,47298,1,0
2014,10,35652,53002,1,0
2014,10,31717,65189,1,0
2014,10,38154,38516,1,0
2014,10,29806,54206,1,0
2014,10,24921,60527,1,0
2014,10,30781,59329,1,0
2014,10,31984,52334,1,0
2014,10,30809,54646,1,0
2014,10,27223,74993,1,0
2014,10,39102,49286,1,0
2014,10,34258,50498,1,0
2014,10,28638,71588,1,0
2014,10,30799,43217,1,0
2014,10,31556,59555,1,0
2014,10,25833,80589,1,0
2014,10,30469,45497,1,0
2014,10,35556,46181,1,0
2014,10,41964,53546,1,0
2014,10,35070,45851,1,0
2014,10,30498,73144,1,0
2014,10,33993,55068,1,0
2014,10,29530,61479,1,0
2014,10,33202,66086,1,0
2014,10,30479,60887,1,0
2014,10,29310,67345,1,0
2014,10,35451,42045,1,0
2014,10,37334,52599,1,0
2014,10,26793,59412,1,0
2014,10,31719,48424,1,0
2014,10,38664,50091,1,0
2014,10,38842,46952,1,0
2014,10,36145,51663,0,0
2014,10,39877,53945,0,0
2014,10,43846,34043,0,0
2014,10,40097,50585,0,0
2014,10,48130,23824,0,0
2014,10,42768,44509,0,0
2014,10,51752,27077,0,0
2014,10,47540,48653,0,0
2014,10,42810,50338,0,0
2014,10,39060,46341,0,0
2014,10,36973,43780,0,0
2014,10,41305,28020,0,0
2014,10,35082,55912,0,0
2014,10,33095,69512,0,0
2014,10,42727,39375,0,0
2014,10,32852,45531,0,0
2014,10,46901,51637,0,0
2014,10,34149,43374,0,0
2014,10,37879,52339,0,0
2014,10,42692,59036,0,0
2014,10,34880,59793,0,0
2014,10,46042,31560,0,0
2014,10,40391,50503,0,0
2014,10,41145,60912,0,0
2014,10,42672,59980,0,0
2014,10,37603,55518,0,0
2014,10,41012,67185,0,0
2014,10,46345,35840,0,0
2014,10,37814,57011,0,0
2014,10,50952,34855,0,0
2014,10,44086,53641,0,0
2014,10,34342,65161,0,0
2014,10,39784,47064,0,0
2014,10,43233,44157,0,0
2014,10,46726,25948,0,0
2014,10,44954,40527,0,0
2014,10,34948,53559,0,0
2014,10,48329,51932,0,0
2014,10,42461,55449,0,0
2014,10,46323,41877,0,0
2014,10,43010,33444,0,0
2014,10,40194,46440,0,0
2014,10,42550,47638,0,0
2014,10,38960,67501,0,0
2014,10,42689,47313,0,0
2014,10,36358,52522,0,0
2014,10,46194,44691,0,0
2014,10,34027,32879,0,0
2014,10,44549,43772,0,0
2014,10,31966,69565,0,0
2014,10,38747,62937,0,0
2014,10,34234,67087,0,0
2014,10,39932,58958,0,0
2014,10,42626,35969,0,0
2014,10,38734,50615,0,0
2014,10,43185,51051,0,0
2014,10,44633,52070,0,0
2014,10,38099,61535,0,0
2014,10,41421,23819,0,0
2014,10,41473,43140,0,0
