"year","month","car_price","mileage","accident","damage"
2012,12,33667,46184,1,0
2012,12,34644,69510,1,0
2012,12,34160,38918,1,0
2012,12,30478,59582,1,0
2012,12,34276,55405,1,0
2012,12,32522,44661,1,0
2012,12,26746,57094,1,0
2012,12,31951,73981,1,0
2012,12,29129,44988,1,0
2012,12,36112,37821,1,0
2012,12,41628,39616,1,0
2012,12,36353,51030,1,0
2012,12,39001,41631,1,0
2012,12,33196,38983,1,0
2012,12,31373,42746,1,0
2012,12,36339,59795,1,0
2012,12,29477,53236,1,0
2012,12,45715,22991,1,0
2012,12,36682,48786,1,0
2012,12,35955,46190,1,0
2012,12,37134,45543,1,0
2012,12,31651,41655,1,0
2012,12,34161,63816,1,0
2012,12,41065,40217,1,0
2012,12,31037,50826,1,0
2012,12,32146,60759,1,0
2012,12,30644,54762,1,0
2012,12,35398,49931,1,0
2012,12,35483,38838,1,0
2012,12,42401,32597,1,0
2012,12,31766,42551,1,0
2012,12,32930,58327,1,0
2012,12,36173,44954,1,0
2012,12,28157,47946,1,0
2012,12,33990,49968,1,0
2012,12,28885,62176,1,0
2012,12,33723,43077,1,0
2012,12,39132,43582,1,0
2012,12,36334,59369,1,0
2012,12,30314,47879,1,0
2012,12,38264,56744,0,0
2012,12,33180,52447,0,0
2012,12,39461,69498,0,0
2012,12,36361,57035,0,0
2012,12,45044,44523,0,0
2012,12,35366,47898,0,0
2012,12,43240,59377,0,0
2012,12,37143,52097,0,0
2012,12,40178,33103,0,0
2012,12,37937,51408,0,0
2012,12,33736,59601,0,0
2012,12,33271,39735,0,0
2012,12,38463,57926,0,0
2012,12,49310,39750,0,0
2012,12,39803,52876,0,0
2012,12,40014,55235,0,0
2012,12,50437,31883,0,0
2012,12,39304,48408,0,0
2012,12,36511,49832,0,0
2012,12,43690,38340,0,0
2012,12,40070,48545,0,0
2012,12,38710,50217,0,0
2012,12,42989,39755,0,0
2012,12,37802,55243,0,0
2012,12,38373,42424,0,0
2012,12,35491,38318,0,0
2012,12,34027,60521,0,0
2012,12,37547,48115,0,0
2012,12,38199,64540,0,0
2012,12,41740,36457,0,0
2012,12,36807,50926,0,0
2012,12,35162,47657,0,0
2012,12,43374,33851,0,0
2012,12,43087,57290,0,0
2012,12,36011,54464,0,0
2012,12,44131,53042,0,0
2012,12,38034,46973,0,0
2012,12,47591,62242,0,0
2012,12,38926,47254,0,0
2012,12,45445,41942,0,0
2012,12,41359,52698,0,0
2012,12,40735,43265,0,0
2012,12,40950,23652,0,0
2012,12,40525,52753,0,0
2012,12,44520,47775,0,0
2012,12,38190,56531,0,0
2012,12,38010,55389,0,0
2012,12,47026,52457,0,0
2012,12,37443,46372,0,0
2012,12,40358,42307,0,0
2012,12,36302,56696,0,0
2012,12,43762,67878,0,0
2012,12,45720,41099,0,0
2012,12,38920,62337,0,0
2012,12,34916,68654,0,0
2012,12,41713,65665,0,0
2012,12,43886,45831,0,0
2012,12,41297,51189,0,0
2012,12,42623,34398,0,0
2012,12,41409,47405,0,0
