"year","month","car_price","mileage","accident","damage"
2013,12,39937,46636,1,0
2013,12,40962,47274,1,0
2013,12,30416,59224,1,0
2013,12,41061,44334,1,0
2013,12,36343,47807,1,0
2013,12,34848,42488,1,0
2013,12,35499,48607,1,0
2013,12,40548,33549,1,0
2013,12,29123,80002,1,0
2013,12,47677,37966,1,0
2013,12,35406,53396,1,0
2013,12,25794,67288,1,0
2013,12,31164,58791,1,0
2013,12,33309,51278,1,0
2013,12,33046,46870,1,0
2013,12,31935,47201,1,0
2013,12,35878,46658,1,0
2013,12,42583,33236,1,0
2013,12,24838,47497,1,0
2013,12,38887,41695,1,0
2013,12,42546,30780,1,0
2013,12,38359,46756,1,0
2013,12,33870,40207,1,0
2013,12,31160,40368,1,0
2013,12,41995,46044,1,0
2013,12,42487,33127,1,0
2013,12,28832,37306,1,0
2013,12,30371,41851,1,0
2013,12,32384,41943,1,0
2013,12,27239,60626,1,0
2013,12,45151,38911,1,0
2013,12,42549,40586,1,0
2013,12,36231,51067,1,0
2013,12,35793,51341,1,0
2013,12,31905,60453,1,0
2013,12,31904,50084,1,0
2013,12,35383,48614,1,0
2013,12,42728,56779,1,0
2013,12,30579,45001,1,0
2013,12,36740,66236,1,0
2013,12,46752,41478,0,0
2013,12,41075,42093,0,0
2013,12,43845,41023,0,0
2013,12,37989,49705,0,0
2013,12,32671,56429,0,0
2013,12,44190,49600,0,0
2013,12,44092,37912,0,0
2013,12,41569,56335,0,0
2013,12,43297,66515,0,0
2013,12,37920,55373,0,0
2013,12,44382,38060,0,0
2013,12,39834,59331,0,0
2013,12,45730,35553,0,0
2013,12,41020,49785,0,0
2013,12,41471,45629,0,0
2013,12,34718,57676,0,0
2013,12,34409,56241,0,0
2013,12,46334,41777,0,0
2013,12,41012,27809,0,0
2013,12,39480,57169,0,0
2013,12,36894,44934,0,0
2013,12,42546,45378,0,0
2013,12,49538,45542,0,0
2013,12,30842,66314,0,0
2013,12,45619,38271,0,0
2013,12,37746,41677,0,0
2013,12,46453,45215,0,0
2013,12,41651,38479,0,0
2013,12,33654,49327,0,0
2013,12,36917,46547,0,0
2013,12,40141,45008,0,0
2013,12,39413,54226,0,0
2013,12,38149,56883,0,0
2013,12,33948,47841,0,0
2013,12,37215,50046,0,0
2013,12,40834,39143,0,0
2013,12,43362,53295,0,0
2013,12,32471,47557,0,0
2013,12,37018,46992,0,0
2013,12,35450,43816,0,0
2013,12,45701,52751,0,0
2013,12,34187,60731,0,0
2013,12,48917,55231,0,0
2013,12,44654,47648,0,0
2013,12,46692,54282,0,0
2013,12,34018,46850,0,0
2013,12,39161,50334,0,0
2013,12,47092,62399,0,0
2013,12,46217,30462,0,0
2013,12,37164,53876,0,0
2013,12,36647,53543,0,0
2013,12,41668,54057,0,0
2013,12,36421,36213,0,0
2013,12,40395,66329,0,0
2013,12,29800,69112,0,0
2013,12,38870,42873,0,0
2013,12,38540,50582,0,0
2013,12,41891,45967,0,0
2013,12,44636,48303,0,0
2013,12,44642,46914,0,0
