"year","month","car_price","mileage","accident","damage"
2015,1,36537,46165,1,0
2015,1,32420,62024,1,0
2015,1,38675,56584,1,0
2015,1,28575,72852,1,0
2015,1,37365,42678,1,0
2015,1,37973,35663,1,0
2015,1,37960,58871,1,0
2015,1,32978,41265,1,0
2015,1,30427,57822,1,0
2015,1,28626,59338,1,0
2015,1,43040,39706,1,0
2015,1,28390,47773,1,0
2015,1,37606,50269,1,0
2015,1,35116,44962,1,0
2015,1,29943,59159,1,0
2015,1,30342,55531,1,0
2015,1,43226,42213,1,0
2015,1,28842,63125,1,0
2015,1,29498,66287,1,0
2015,1,26617,61014,1,0
2015,1,35872,42182,1,0
2015,1,29910,65165,1,0
2015,1,26239,76085,1,0
2015,1,41549,49657,1,0
2015,1,30865,53119,1,0
2015,1,39851,36241,1,0
2015,1,24627,67768,1,0
2015,1,31200,56633,1,0
2015,1,33723,64587,1,0
2015,1,29124,53118,1,0
2015,1,39463,51737,1,0
2015,1,31445,53590,1,0
2015,1,31922,59799,1,0
2015,1,39475,38484,1,0
2015,1,38363,43030,1,0
2015,1,38381,42161,1,0
2015,1,32880,44578,1,0
2015,1,35416,51958,1,0
2015,1,40826,42198,1,0
2015,1,24627,49724,1,0
2015,1,31458,69187,0,0
2015,1,40306,57142,0,0
2015,1,41080,47256,0,0
2015,1,35277,61545,0,0
2015,1,36523,46235,0,0
2015,1,40151,47177,0,0
2015,1,42098,50487,0,0
2015,1,44222,48621,0,0
2015,1,37295,69195,0,0
2015,1,41938,47387,0,0
2015,1,38824,33409,0,0
2015,1,33963,59838,0,0
2015,1,37043,55054,0,0
2015,1,39018,49597,0,0
2015,1,33518,52229,0,0
2015,1,36473,63791,0,0
2015,1,39682,48801,0,0
2015,1,39929,51287,0,0
2015,1,42571,35828,0,0
2015,1,40706,41501,0,0
2015,1,40837,54075,0,0
2015,1,45441,46040,0,0
2015,1,35082,56493,0,0
2015,1,36100,50362,0,0
2015,1,38945,54295,0,0
2015,1,33849,45743,0,0
2015,1,34689,63539,0,0
2015,1,35963,75773,0,0
2015,1,34487,51652,0,0
2015,1,42956,36074,0,0
2015,1,41878,46331,0,0
2015,1,38878,45194,0,0
2015,1,36084,54187,0,0
2015,1,44836,55603,0,0
2015,1,46364,44588,0,0
2015,1,33710,59681,0,0
2015,1,38252,53473,0,0
2015,1,39800,57282,0,0
2015,1,39750,58581,0,0
2015,1,41202,53700,0,0
2015,1,35066,51441,0,0
2015,1,48611,45791,0,0
2015,1,43047,45014,0,0
2015,1,41569,47178,0,0
2015,1,35284,47458,0,0
2015,1,41244,44782,0,0
2015,1,35186,57127,0,0
2015,1,43363,45199,0,0
2015,1,38824,56602,0,0
2015,1,33719,62158,0,0
2015,1,39380,45149,0,0
2015,1,36234,58515,0,0
2015,1,45017,37281,0,0
2015,1,37254,63017,0,0
2015,1,40003,57326,0,0
2015,1,37165,50518,0,0
2015,1,40773,49053,0,0
2015,1,43800,48752,0,0
2015,1,44412,45723,0,0
2015,1,39375,59031,0,0
