"year","month","car_price","mileage","accident","damage"
2014,11,27575,62000,1,0
2014,11,34527,51970,1,0
2014,11,37874,47927,1,0
2014,11,32906,52147,1,0
2014,11,25619,51885,1,0
2014,11,41954,62191,1,0
2014,11,37465,55056,1,0
2014,11,36010,52672,1,0
2014,11,33074,64390,1,0
2014,11,36170,45781,1,0
2014,11,35242,43235,1,0
2014,11,34068,57387,1,0
2014,11,33691,60376,1,0
2014,11,30974,47005,1,0
2014,11,37397,36029,1,0
2014,11,40884,42686,1,0
2014,11,36117,45794,1,0
2014,11,27763,52777,1,0
2014,11,34567,54590,1,0
2014,11,34615,52292,1,0
2014,11,38651,53264,1,0
2014,11,36444,36897,1,0
2014,11,27745,65758,1,0
2014,11,32259,29450,1,0
2014,11,38105,34204,1,0
2014,11,48695,31872,1,0
2014,11,27187,58809,1,0
2014,11,33384,48928,1,0
2014,11,33420,56444,1,0
2014,11,40216,47868,1,0
2014,11,37898,36438,1,0
2014,11,33241,46844,1,0
2014,11,35945,39229,1,0
2014,11,29767,55950,1,0
2014,11,36046,38756,1,0
2014,11,33080,53179,1,0
2014,11,39575,53702,1,0
2014,11,34098,57030,1,0
2014,11,36414,44298,1,0
2014,11,38938,59623,1,0
2014,11,50185,37050,0,0
2014,11,38926,52281,0,0
2014,11,39838,43954,0,0
2014,11,41384,43325,0,0
2014,11,36717,52974,0,0
2014,11,48688,48684,0,0
2014,11,41817,55136,0,0
2014,11,39673,40313,0,0
2014,11,33791,70078,0,0
2014,11,36325,58222,0,0
2014,11,46888,42971,0,0
2014,11,38820,53677,0,0
2014,11,34487,42945,0,0
2014,11,37666,47740,0,0
2014,11,37398,48844,0,0
2014,11,45746,55655,0,0
2014,11,40311,43245,0,0
2014,11,41658,38914,0,0
2014,11,44001,58542,0,0
2014,11,31829,52075,0,0
2014,11,40962,50803,0,0
2014,11,46471,31523,0,0
2014,11,37632,59939,0,0
2014,11,37815,42122,0,0
2014,11,43468,49792,0,0
2014,11,40405,35778,0,0
2014,11,44450,33702,0,0
2014,11,48487,39076,0,0
2014,11,44467,45403,0,0
2014,11,37519,58179,0,0
2014,11,33729,51300,0,0
2014,11,34840,39495,0,0
2014,11,39338,57384,0,0
2014,11,30455,60564,0,0
2014,11,41479,52417,0,0
2014,11,43616,39205,0,0
2014,11,34044,54308,0,0
2014,11,38849,45017,0,0
2014,11,42761,49050,0,0
2014,11,32338,68834,0,0
2014,11,41269,54251,0,0
2014,11,31124,69556,0,0
2014,11,39277,49015,0,0
2014,11,45072,34224,0,0
2014,11,41790,50909,0,0
2014,11,44092,47858,0,0
2014,11,34177,64613,0,0
2014,11,53103,39390,0,0
2014,11,43050,46479,0,0
2014,11,41125,53578,0,0
2014,11,41937,47863,0,0
2014,11,46283,39256,0,0
2014,11,45314,46126,0,0
2014,11,45232,48565,0,0
2014,11,37235,54430,0,0
2014,11,36517,59013,0,0
2014,11,34111,61233,0,0
2014,11,38114,51010,0,0
2014,11,41793,42154,0,0
2014,11,47751,54646,0,0
