"year","month","car_price","mileage","accident","damage"
2012,10,38088,42166,1,0
2012,10,28832,58409,1,0
2012,10,34263,57996,1,0
2012,10,35394,51494,1,0
2012,10,34829,50005,1,0
2012,10,37021,52843,1,0
2012,10,36078,60919,1,0
2012,10,38501,71286,1,0
2012,10,40021,41039,1,0
2012,10,34792,42040,1,0
2012,10,30895,69152,1,0
2012,10,35129,50721,1,0
2012,10,39442,45357,1,0
2012,10,37947,56630,1,0
2012,10,31947,71392,1,0
2012,10,36232,46324,1,0
2012,10,32900,54853,1,0
2012,10,27156,56731,1,0
2012,10,34802,48680,1,0
2012,10,32299,63491,1,0
2012,10,34913,51596,1,0
2012,10,36652,39541,1,0
2012,10,32617,57629,1,0
2012,10,29854,58931,1,0
2012,10,31291,54482,1,0
2012,10,26743,55897,1,0
2012,10,39850,60753,1,0
2012,10,36213,52629,1,0
2012,10,32460,48415,1,0
2012,10,37019,30383,1,0
2012,10,35853,56029,1,0
2012,10,38137,43695,1,0
2012,10,29639,52065,1,0
2012,10,37923,44363,1,0
2012,10,36775,35975,1,0
2012,10,36832,26509,1,0
2012,10,33942,50793,1,0
2012,10,33590,62248,1,0
2012,10,40211,49829,1,0
2012,10,26867,59730,1,0
2012,10,32656,68458,0,0
2012,10,34481,42049,0,0
2012,10,38270,48366,0,0
2012,10,44488,44229,0,0
2012,10,43964,49944,0,0
2012,10,46712,41841,0,0
2012,10,44402,40133,0,0
2012,10,43516,46557,0,0
2012,10,32998,61102,0,0
2012,10,39246,42796,0,0
2012,10,46152,44866,0,0
2012,10,38200,45805,0,0
2012,10,44475,36972,0,0
2012,10,39353,42577,0,0
2012,10,40273,41188,0,0
2012,10,38897,37124,0,0
2012,10,38664,51366,0,0
2012,10,41147,47050,0,0
2012,10,41870,45399,0,0
2012,10,38112,64713,0,0
2012,10,40833,45254,0,0
2012,10,40580,44894,0,0
2012,10,48119,32887,0,0
2012,10,38326,59090,0,0
2012,10,40117,52693,0,0
2012,10,45563,50874,0,0
2012,10,36205,55897,0,0
2012,10,35419,55138,0,0
2012,10,46134,42064,0,0
2012,10,47094,65107,0,0
2012,10,41499,44963,0,0
2012,10,46162,42747,0,0
2012,10,38396,42575,0,0
2012,10,41641,32249,0,0
2012,10,43119,56086,0,0
2012,10,36645,44564,0,0
2012,10,34990,55365,0,0
2012,10,50888,33219,0,0
2012,10,34586,45140,0,0
2012,10,43014,52274,0,0
2012,10,46732,41399,0,0
2012,10,43441,59927,0,0
2012,10,44974,27415,0,0
2012,10,41719,47112,0,0
2012,10,41227,52240,0,0
2012,10,43983,38383,0,0
2012,10,41545,42613,0,0
2012,10,39963,39596,0,0
2012,10,40758,51640,0,0
2012,10,42306,56859,0,0
2012,10,43005,40992,0,0
2012,10,37748,62691,0,0
2012,10,42133,39370,0,0
2012,10,33228,56655,0,0
2012,10,44039,47786,0,0
2012,10,40415,54231,0,0
2012,10,43485,41970,0,0
2012,10,39798,57135,0,0
2012,10,39285,55753,0,0
2012,10,41544,55460,0,0
