"year","month","car_price","mileage","accident","damage"
2013,5,48276,42625,1,0
2013,5,40936,59664,1,0
2013,5,33308,37052,1,0
2013,5,43034,41427,1,0
2013,5,26929,61314,1,0
2013,5,36206,46916,1,0
2013,5,37911,44450,1,0
2013,5,45912,36431,1,0
2013,5,37796,40505,1,0
2013,5,34959,51568,1,0
2013,5,31407,40861,1,0
2013,5,37965,52212,1,0
2013,5,40912,43511,1,0
2013,5,31559,47584,1,0
2013,5,29794,71752,1,0
2013,5,32393,36189,1,0
2013,5,34326,54898,1,0
2013,5,38384,40567,1,0
2013,5,35696,41831,1,0
2013,5,29735,53980,1,0
2013,5,33095,68318,1,0
2013,5,30892,57907,1,0
2013,5,35039,60264,1,0
2013,5,38528,57848,1,0
2013,5,34645,47402,1,0
2013,5,40239,56795,1,0
2013,5,30749,54394,1,0
2013,5,35735,51377,1,0
2013,5,35247,32235,1,0
2013,5,38023,61789,1,0
2013,5,29743,55471,1,0
2013,5,30861,46471,1,0
2013,5,30982,55143,1,0
2013,5,36686,39443,1,0
2013,5,37811,44519,1,0
2013,5,45403,17353,1,0
2013,5,23105,61142,1,0
2013,5,30930,53198,1,0
2013,5,36448,52165,1,0
2013,5,30482,42208,1,0
2013,5,43245,32962,0,0
2013,5,43856,62828,0,0
2013,5,46666,40226,0,0
2013,5,44956,50021,0,0
2013,5,47770,41854,0,0
2013,5,48505,46199,0,0
2013,5,29303,52896,0,0
2013,5,42072,53830,0,0
2013,5,36328,45118,0,0
2013,5,43037,33602,0,0
2013,5,49970,33964,0,0
2013,5,37647,51709,0,0
2013,5,39452,52785,0,0
2013,5,37605,46814,0,0
2013,5,41703,49770,0,0
2013,5,38563,59448,0,0
2013,5,42680,48941,0,0
2013,5,34985,64362,0,0
2013,5,39464,58456,0,0
2013,5,41166,47453,0,0
2013,5,35093,47431,0,0
2013,5,36697,52725,0,0
2013,5,40433,42628,0,0
2013,5,45909,54762,0,0
2013,5,41789,65344,0,0
2013,5,39002,51573,0,0
2013,5,39325,54367,0,0
2013,5,38187,55410,0,0
2013,5,40175,48939,0,0
2013,5,41214,38009,0,0
2013,5,42137,35274,0,0
2013,5,33199,49141,0,0
2013,5,35041,50667,0,0
2013,5,41155,46654,0,0
2013,5,40464,53604,0,0
2013,5,40991,47132,0,0
2013,5,45757,51475,0,0
2013,5,36406,43810,0,0
2013,5,41412,46833,0,0
2013,5,35183,61245,0,0
2013,5,40300,55910,0,0
2013,5,45173,33404,0,0
2013,5,41444,42127,0,0
2013,5,37365,54232,0,0
2013,5,32802,56874,0,0
2013,5,43237,39331,0,0
2013,5,43447,67281,0,0
2013,5,41877,35294,0,0
2013,5,42586,38223,0,0
2013,5,52668,27295,0,0
2013,5,35767,47815,0,0
2013,5,42874,42024,0,0
2013,5,40896,48193,0,0
2013,5,38933,56656,0,0
2013,5,43931,56042,0,0
2013,5,37956,59056,0,0
2013,5,41945,40291,0,0
2013,5,42502,38328,0,0
2013,5,47054,26191,0,0
2013,5,45816,38251,0,0
