"year","month","car_price","mileage","accident","damage"
2015,4,37436,51394,1,0
2015,4,26305,52812,1,0
2015,4,36044,56759,1,0
2015,4,30005,67994,1,0
2015,4,33095,35478,1,0
2015,4,33192,45496,1,0
2015,4,30751,45039,1,0
2015,4,39761,47555,1,0
2015,4,35408,62636,1,0
2015,4,37078,51603,1,0
2015,4,38223,49561,1,0
2015,4,34227,55355,1,0
2015,4,36449,41927,1,0
2015,4,35054,52835,1,0
2015,4,28474,40449,1,0
2015,4,40061,45299,1,0
2015,4,37111,41373,1,0
2015,4,31354,54778,1,0
2015,4,34245,44312,1,0
2015,4,29742,70558,1,0
2015,4,30387,45837,1,0
2015,4,33625,50187,1,0
2015,4,26834,36948,1,0
2015,4,30486,62722,1,0
2015,4,34641,74488,1,0
2015,4,35895,46491,1,0
2015,4,37447,62429,1,0
2015,4,33191,59086,1,0
2015,4,34096,34871,1,0
2015,4,33460,54781,1,0
2015,4,32149,41452,1,0
2015,4,29924,67955,1,0
2015,4,37162,54677,1,0
2015,4,34130,50322,1,0
2015,4,36100,52898,1,0
2015,4,38516,46244,1,0
2015,4,41362,29250,1,0
2015,4,27035,82701,1,0
2015,4,32347,52495,1,0
2015,4,30150,57419,1,0
2015,4,38564,61964,0,0
2015,4,38377,37221,0,0
2015,4,44168,53908,0,0
2015,4,40513,57071,0,0
2015,4,50466,44036,0,0
2015,4,37227,58000,0,0
2015,4,47183,45823,0,0
2015,4,42367,29087,0,0
2015,4,40030,54708,0,0
2015,4,43672,59532,0,0
2015,4,51079,21923,0,0
2015,4,43769,64929,0,0
2015,4,27390,63232,0,0
2015,4,41051,51304,0,0
2015,4,51889,43980,0,0
2015,4,37476,75636,0,0
2015,4,38443,43509,0,0
2015,4,33799,62338,0,0
2015,4,41858,41970,0,0
2015,4,41733,49154,0,0
2015,4,39993,63836,0,0
2015,4,35349,46846,0,0
2015,4,34544,55676,0,0
2015,4,40482,43868,0,0
2015,4,34555,64249,0,0
2015,4,45960,46945,0,0
2015,4,53491,47716,0,0
2015,4,35839,49957,0,0
2015,4,45979,56236,0,0
2015,4,37019,38140,0,0
2015,4,44639,53721,0,0
2015,4,48892,47616,0,0
2015,4,39103,55879,0,0
2015,4,39288,60427,0,0
2015,4,39073,63700,0,0
2015,4,41432,48019,0,0
2015,4,36733,51507,0,0
2015,4,39898,39218,0,0
2015,4,41078,38068,0,0
2015,4,39737,50261,0,0
2015,4,41671,43605,0,0
2015,4,40372,60131,0,0
2015,4,37233,58663,0,0
2015,4,40023,45849,0,0
2015,4,36155,56360,0,0
2015,4,36056,48561,0,0
2015,4,34915,52515,0,0
2015,4,43371,44308,0,0
2015,4,37855,43253,0,0
2015,4,47050,32984,0,0
2015,4,33064,62083,0,0
2015,4,41316,47854,0,0
2015,4,32654,57547,0,0
2015,4,43184,51496,0,0
2015,4,39692,53737,0,0
2015,4,29904,57548,0,0
2015,4,43215,26702,0,0
2015,4,41237,43423,0,0
2015,4,33359,57614,0,0
2015,4,46083,38653,0,0
