"year","month","car_price","mileage","accident","damage"
2013,8,32448,53300,1,0
2013,8,33115,44406,1,0
2013,8,37559,38095,1,0
2013,8,32569,62476,1,0
2013,8,34596,30529,1,0
2013,8,24449,77680,1,0
2013,8,35733,46198,1,0
2013,8,38858,50054,1,0
2013,8,27694,74221,1,0
2013,8,39963,57178,1,0
2013,8,34398,48343,1,0
2013,8,33140,38264,1,0
2013,8,34092,41546,1,0
2013,8,34261,52409,1,0
2013,8,34173,54040,1,0
2013,8,40831,36702,1,0
2013,8,35415,55271,1,0
2013,8,34153,46283,1,0
2013,8,40644,48420,1,0
2013,8,37025,54888,1,0
2013,8,35610,41315,1,0
2013,8,34003,41261,1,0
2013,8,38559,53539,1,0
2013,8,33153,67472,1,0
2013,8,35885,59316,1,0
2013,8,39116,29566,1,0
2013,8,44384,36241,1,0
2013,8,32867,58533,1,0
2013,8,37817,40705,1,0
2013,8,27575,68143,1,0
2013,8,34305,44487,1,0
2013,8,35124,51102,1,0
2013,8,31300,57851,1,0
2013,8,40496,48120,1,0
2013,8,35906,54674,1,0
2013,8,38607,50932,1,0
2013,8,29075,43109,1,0
2013,8,30469,44948,1,0
2013,8,29145,41401,1,0
2013,8,36987,50912,1,0
2013,8,46339,49335,0,0
2013,8,33183,42717,0,0
2013,8,41201,48393,0,0
2013,8,42972,56555,0,0
2013,8,43828,52641,0,0
2013,8,43583,56174,0,0
2013,8,40686,50277,0,0
2013,8,35019,56660,0,0
2013,8,45599,33974,0,0
2013,8,39795,45860,0,0
2013,8,35318,47515,0,0
2013,8,39940,50139,0,0
2013,8,42314,33987,0,0
2013,8,35422,64129,0,0
2013,8,43717,59630,0,0
2013,8,31710,51607,0,0
2013,8,39281,59792,0,0
2013,8,51813,48558,0,0
2013,8,41130,57145,0,0
2013,8,44105,58661,0,0
2013,8,37361,59846,0,0
2013,8,41285,47898,0,0
2013,8,40063,48419,0,0
2013,8,34571,65372,0,0
2013,8,52638,36669,0,0
2013,8,32806,57144,0,0
2013,8,34350,58628,0,0
2013,8,41686,31592,0,0
2013,8,41111,47583,0,0
2013,8,44207,65286,0,0
2013,8,43132,51002,0,0
2013,8,38518,46365,0,0
2013,8,37749,42565,0,0
2013,8,38360,46168,0,0
2013,8,39813,56627,0,0
2013,8,42154,52832,0,0
2013,8,37460,55922,0,0
2013,8,30244,46450,0,0
2013,8,34326,45442,0,0
2013,8,40351,40660,0,0
2013,8,39780,54436,0,0
2013,8,42389,61180,0,0
2013,8,40828,47938,0,0
2013,8,42302,59727,0,0
2013,8,43270,50070,0,0
2013,8,43842,45527,0,0
2013,8,41468,56204,0,0
2013,8,41274,36514,0,0
2013,8,39876,42000,0,0
2013,8,39872,61634,0,0
2013,8,33744,56136,0,0
2013,8,44420,51763,0,0
2013,8,43406,47638,0,0
2013,8,40421,52339,0,0
2013,8,43135,27166,0,0
2013,8,44553,42918,0,0
2013,8,40173,42615,0,0
2013,8,41375,50436,0,0
2013,8,35995,57094,0,0
2013,8,40221,35736,0,0
