"year","month","car_price","mileage","accident","damage"
2013,2,26600,56175,1,0
2013,2,31952,63665,1,0
2013,2,34591,44971,1,0
2013,2,36142,52937,1,0
2013,2,31928,53741,1,0
2013,2,39621,33637,1,0
2013,2,34065,59826,1,0
2013,2,41569,50544,1,0
2013,2,36005,54947,1,0
2013,2,37617,56406,1,0
2013,2,36992,51816,1,0
2013,2,34984,35529,1,0
2013,2,31469,56734,1,0
2013,2,32843,56941,1,0
2013,2,30456,48138,1,0
2013,2,37579,57508,1,0
2013,2,34643,50450,1,0
2013,2,38581,33317,1,0
2013,2,34725,56318,1,0
2013,2,39210,53267,1,0
2013,2,31478,60923,1,0
2013,2,33402,37903,1,0
2013,2,38843,42646,1,0
2013,2,33252,36748,1,0
2013,2,35801,42632,1,0
2013,2,33996,56439,1,0
2013,2,26669,58515,1,0
2013,2,35393,47117,1,0
2013,2,40721,43602,1,0
2013,2,39685,38950,1,0
2013,2,33628,68339,1,0
2013,2,32806,59785,1,0
2013,2,38974,38947,1,0
2013,2,32826,51479,1,0
2013,2,41247,47681,1,0
2013,2,34199,50212,1,0
2013,2,41145,53656,1,0
2013,2,22569,71870,1,0
2013,2,30990,60736,1,0
2013,2,35268,53967,1,0
2013,2,49789,40681,0,0
2013,2,33192,65782,0,0
2013,2,39724,56326,0,0
2013,2,36642,53084,0,0
2013,2,37836,46483,0,0
2013,2,47076,35154,0,0
2013,2,37765,59089,0,0
2013,2,35689,48541,0,0
2013,2,38354,61314,0,0
2013,2,39485,60826,0,0
2013,2,37278,49328,0,0
2013,2,39699,45561,0,0
2013,2,42617,64287,0,0
2013,2,38001,56099,0,0
2013,2,28936,52204,0,0
2013,2,40699,62986,0,0
2013,2,33436,69755,0,0
2013,2,43067,35806,0,0
2013,2,41562,53683,0,0
2013,2,28611,60686,0,0
2013,2,48142,43509,0,0
2013,2,48817,44789,0,0
2013,2,39242,36735,0,0
2013,2,43996,49314,0,0
2013,2,52251,43573,0,0
2013,2,38091,38168,0,0
2013,2,39720,67309,0,0
2013,2,38451,37913,0,0
2013,2,37456,50533,0,0
2013,2,38349,50913,0,0
2013,2,38177,55564,0,0
2013,2,48376,38891,0,0
2013,2,43979,53219,0,0
2013,2,39582,73282,0,0
2013,2,38839,64885,0,0
2013,2,45174,42763,0,0
2013,2,39855,47172,0,0
2013,2,37342,52999,0,0
2013,2,34825,57204,0,0
2013,2,35492,54126,0,0
2013,2,43954,48013,0,0
2013,2,36461,57857,0,0
2013,2,36325,44510,0,0
2013,2,46227,51233,0,0
2013,2,45704,53273,0,0
2013,2,44508,50692,0,0
2013,2,37949,58525,0,0
2013,2,34862,42577,0,0
2013,2,44946,43932,0,0
2013,2,40078,52561,0,0
2013,2,38349,45420,0,0
2013,2,39042,56133,0,0
2013,2,40987,37672,0,0
2013,2,44767,46955,0,0
2013,2,38435,31181,0,0
2013,2,41180,68752,0,0
2013,2,37987,52871,0,0
2013,2,42205,51939,0,0
2013,2,37830,45930,0,0
2013,2,43160,47351,0,0
