"year","month","car_price","mileage","accident","damage"
2014,4,32004,46479,1,0
2014,4,33915,59379,1,0
2014,4,30382,52439,1,0
2014,4,33732,49703,1,0
2014,4,35446,67075,1,0
2014,4,36442,30534,1,0
2014,4,33061,49165,1,0
2014,4,42696,39990,1,0
2014,4,27748,59033,1,0
2014,4,34128,48487,1,0
2014,4,34134,54055,1,0
2014,4,39225,48384,1,0
2014,4,29396,59039,1,0
2014,4,37995,50039,1,0
2014,4,36792,28349,1,0
2014,4,35091,47232,1,0
2014,4,35555,33337,1,0
2014,4,37668,39775,1,0
2014,4,40759,41654,1,0
2014,4,30861,46445,1,0
2014,4,37225,50697,1,0
2014,4,42464,47800,1,0
2014,4,40037,38539,1,0
2014,4,26416,62626,1,0
2014,4,34554,45145,1,0
2014,4,35875,50824,1,0
2014,4,24047,49777,1,0
2014,4,32604,55119,1,0
2014,4,42573,32717,1,0
2014,4,32986,62030,1,0
2014,4,33652,45356,1,0
2014,4,35741,54193,1,0
2014,4,37766,43783,1,0
2014,4,30808,54501,1,0
2014,4,29413,51785,1,0
2014,4,38260,48384,1,0
2014,4,42432,49124,1,0
2014,4,34580,42324,1,0
2014,4,28534,42463,1,0
2014,4,39070,51273,1,0
2014,4,40145,50851,0,0
2014,4,41845,45683,0,0
2014,4,38465,46529,0,0
2014,4,42617,35179,0,0
2014,4,47074,48718,0,0
2014,4,44286,67987,0,0
2014,4,41293,66890,0,0
2014,4,50605,70232,0,0
2014,4,48932,56888,0,0
2014,4,38519,67971,0,0
2014,4,38313,48188,0,0
2014,4,38379,52025,0,0
2014,4,36231,43934,0,0
2014,4,41202,57974,0,0
2014,4,45152,38194,0,0
2014,4,36706,65352,0,0
2014,4,40962,56292,0,0
2014,4,38412,52455,0,0
2014,4,32976,59318,0,0
2014,4,42078,40972,0,0
2014,4,32378,53514,0,0
2014,4,39819,39595,0,0
2014,4,39562,47347,0,0
2014,4,32513,61215,0,0
2014,4,41560,55436,0,0
2014,4,40759,56252,0,0
2014,4,36141,58486,0,0
2014,4,49591,36286,0,0
2014,4,37201,50941,0,0
2014,4,36590,57313,0,0
2014,4,35358,68807,0,0
2014,4,43244,35315,0,0
2014,4,35352,60045,0,0
2014,4,46101,29756,0,0
2014,4,34690,37919,0,0
2014,4,33569,73096,0,0
2014,4,33549,60772,0,0
2014,4,40160,46657,0,0
2014,4,40654,43508,0,0
2014,4,38964,57435,0,0
2014,4,40572,55493,0,0
2014,4,44022,58377,0,0
2014,4,35923,65377,0,0
2014,4,30977,60961,0,0
2014,4,39362,38947,0,0
2014,4,43941,52791,0,0
2014,4,36444,49570,0,0
2014,4,44814,44178,0,0
2014,4,36355,61119,0,0
2014,4,45198,43809,0,0
2014,4,41421,48632,0,0
2014,4,41386,39470,0,0
2014,4,37993,58964,0,0
2014,4,35346,47760,0,0
2014,4,37791,37053,0,0
2014,4,34710,66464,0,0
2014,4,32319,57382,0,0
2014,4,39899,50695,0,0
2014,4,41607,49826,0,0
2014,4,35845,51192,0,0
