"year","month","car_price","mileage","accident","damage"
2010,10,33533,52296,1,0
2010,10,33224,46930,1,0
2010,10,34177,49162,1,0
2010,10,38429,48343,1,0
2010,10,33216,56550,1,0
2010,10,35479,39252,1,0
2010,10,27848,84709,1,0
2010,10,39828,52941,1,0
2010,10,32390,44636,1,0
2010,10,34046,48552,1,0
2010,10,29693,55421,1,0
2010,10,42687,56342,1,0
2010,10,36657,32251,1,0
2010,10,42756,29339,1,0
2010,10,35331,49101,1,0
2010,10,32625,58368,1,0
2010,10,33221,51662,1,0
2010,10,29734,60255,1,0
2010,10,39560,54032,1,0
2010,10,36681,54116,1,0
2010,10,31764,66802,1,0
2010,10,32745,39379,1,0
2010,10,34637,42088,1,0
2010,10,38035,53885,1,0
2010,10,30514,52540,1,0
2010,10,37087,28128,1,0
2010,10,37057,55378,1,0
2010,10,39105,37101,1,0
2010,10,35051,37745,1,0
2010,10,38156,67271,1,0
2010,10,27916,61604,1,0
2010,10,42159,42518,1,0
2010,10,34923,66667,1,0
2010,10,27669,44703,1,0
2010,10,34223,60286,1,0
2010,10,35451,63767,1,0
2010,10,29171,63310,1,0
2010,10,32448,62547,1,0
2010,10,29081,47127,1,0
2010,10,32463,44533,1,0
2010,10,38039,62539,0,0
2010,10,41228,49283,0,0
2010,10,41070,43176,0,0
2010,10,38952,39750,0,0
2010,10,39772,63016,0,0
2010,10,43794,57581,0,0
2010,10,34637,64796,0,0
2010,10,41465,43804,0,0
2010,10,37356,52597,0,0
2010,10,41849,39135,0,0
2010,10,40471,50862,0,0
2010,10,41284,41538,0,0
2010,10,37803,53889,0,0
2010,10,38190,49624,0,0
2010,10,37245,64456,0,0
2010,10,38563,53172,0,0
2010,10,38630,45960,0,0
2010,10,44990,32598,0,0
2010,10,42521,45472,0,0
2010,10,41853,44139,0,0
2010,10,33300,61479,0,0
2010,10,40695,54574,0,0
2010,10,42879,44122,0,0
2010,10,38412,52279,0,0
2010,10,41946,51341,0,0
2010,10,44399,53293,0,0
2010,10,41906,47025,0,0
2010,10,40690,61850,0,0
2010,10,42511,63095,0,0
2010,10,48976,38295,0,0
2010,10,36085,59961,0,0
2010,10,39863,42530,0,0
2010,10,38241,52219,0,0
2010,10,42402,60009,0,0
2010,10,41339,54941,0,0
2010,10,43848,49916,0,0
2010,10,41013,50961,0,0
2010,10,34345,72507,0,0
2010,10,31302,64366,0,0
2010,10,33161,50104,0,0
2010,10,48686,46792,0,0
2010,10,36332,68417,0,0
2010,10,42053,50899,0,0
2010,10,41972,54028,0,0
2010,10,43166,63094,0,0
2010,10,43760,43867,0,0
2010,10,40976,45645,0,0
2010,10,43736,46179,0,0
2010,10,41047,51713,0,0
2010,10,42319,25834,0,0
2010,10,44670,45818,0,0
2010,10,39243,57072,0,0
2010,10,39238,53118,0,0
2010,10,35616,53506,0,0
2010,10,47766,34131,0,0
2010,10,38007,52165,0,0
2010,10,39832,48853,0,0
2010,10,39847,50203,0,0
2010,10,37986,58928,0,0
2010,10,39326,64481,0,0
