"year","month","car_price","mileage","accident","damage"
2016,7,39536,52749,1,0
2016,7,33245,57053,1,0
2016,7,30872,45609,1,0
2016,7,38133,54656,1,0
2016,7,32766,50615,1,0
2016,7,27838,50553,1,0
2016,7,35592,57559,1,0
2016,7,37127,52311,1,0
2016,7,33210,45748,1,0
2016,7,40179,49722,1,0
2016,7,42005,47011,1,0
2016,7,30131,54579,1,0
2016,7,44852,44368,1,0
2016,7,31555,38782,1,0
2016,7,42387,43501,1,0
2016,7,31979,49221,1,0
2016,7,32524,50835,1,0
2016,7,34772,47934,1,0
2016,7,32817,58613,1,0
2016,7,33278,57721,1,0
2016,7,30400,58848,1,0
2016,7,28320,69710,1,0
2016,7,31313,65977,1,0
2016,7,34560,51336,1,0
2016,7,25327,63681,1,0
2016,7,38029,37637,1,0
2016,7,35823,35870,1,0
2016,7,35348,60696,1,0
2016,7,30888,50514,1,0
2016,7,35784,46844,1,0
2016,7,32771,52195,1,0
2016,7,24077,58845,1,0
2016,7,30680,43779,1,0
2016,7,36178,41018,1,0
2016,7,32121,47491,1,0
2016,7,33308,57591,1,0
2016,7,31994,63597,1,0
2016,7,30395,64897,1,0
2016,7,35180,74742,1,0
2016,7,42133,41094,1,0
2016,7,39664,49646,0,0
2016,7,39653,52843,0,0
2016,7,50766,41750,0,0
2016,7,33535,76657,0,0
2016,7,33368,35151,0,0
2016,7,39630,30382,0,0
2016,7,27793,56411,0,0
2016,7,36232,58834,0,0
2016,7,35129,61858,0,0
2016,7,39141,57325,0,0
2016,7,38658,46833,0,0
2016,7,40507,45091,0,0
2016,7,32948,37148,0,0
2016,7,41776,36944,0,0
2016,7,39433,43962,0,0
2016,7,36971,52682,0,0
2016,7,43086,54378,0,0
2016,7,34412,55081,0,0
2016,7,45588,55598,0,0
2016,7,30742,61290,0,0
2016,7,37892,48108,0,0
2016,7,44882,37889,0,0
2016,7,37174,52116,0,0
2016,7,31525,45357,0,0
2016,7,41284,45513,0,0
2016,7,34459,40340,0,0
2016,7,38529,63212,0,0
2016,7,36653,65867,0,0
2016,7,41938,51213,0,0
2016,7,45293,42058,0,0
2016,7,40519,26552,0,0
2016,7,40586,60232,0,0
2016,7,36972,49314,0,0
2016,7,46943,52837,0,0
2016,7,38734,48166,0,0
2016,7,47362,23070,0,0
2016,7,35304,65229,0,0
2016,7,37610,49751,0,0
2016,7,48222,48718,0,0
2016,7,41621,41347,0,0
2016,7,46715,33025,0,0
2016,7,43110,54623,0,0
2016,7,41058,58970,0,0
2016,7,37276,59959,0,0
2016,7,43098,45160,0,0
2016,7,41935,33052,0,0
2016,7,35189,57199,0,0
2016,7,42376,61695,0,0
2016,7,37895,41767,0,0
2016,7,37669,51319,0,0
2016,7,32882,75022,0,0
2016,7,41878,34202,0,0
2016,7,39915,43568,0,0
2016,7,45698,35322,0,0
2016,7,39640,54516,0,0
2016,7,33846,67706,0,0
2016,7,27808,61813,0,0
2016,7,42070,41297,0,0
2016,7,40156,60508,0,0
2016,7,40416,39279,0,0
