"year","month","car_price","mileage","accident","damage"
2012,1,40750,49381,1,0
2012,1,38030,47509,1,0
2012,1,41483,33100,1,0
2012,1,36446,50122,1,0
2012,1,33973,56907,1,0
2012,1,46085,35491,1,0
2012,1,34605,48771,1,0
2012,1,33715,59716,1,0
2012,1,35049,40908,1,0
2012,1,32953,54093,1,0
2012,1,35101,48671,1,0
2012,1,38777,49689,1,0
2012,1,38640,43461,1,0
2012,1,39581,57398,1,0
2012,1,33581,53562,1,0
2012,1,31163,38666,1,0
2012,1,36301,45366,1,0
2012,1,35576,45698,1,0
2012,1,31152,63364,1,0
2012,1,42448,35629,1,0
2012,1,32802,42775,1,0
2012,1,38183,41236,1,0
2012,1,29632,61157,1,0
2012,1,38003,72433,1,0
2012,1,36217,52300,1,0
2012,1,33055,52575,1,0
2012,1,36006,36193,1,0
2012,1,38282,38455,1,0
2012,1,34948,64859,1,0
2012,1,35117,60450,1,0
2012,1,32268,64151,1,0
2012,1,39706,40599,1,0
2012,1,37240,58747,1,0
2012,1,40211,60370,1,0
2012,1,27614,56369,1,0
2012,1,37355,37604,1,0
2012,1,38791,47447,1,0
2012,1,27179,60971,1,0
2012,1,29536,62273,1,0
2012,1,34284,58214,1,0
2012,1,43525,39048,0,0
2012,1,35136,55680,0,0
2012,1,40526,49023,0,0
2012,1,37411,42973,0,0
2012,1,32228,53929,0,0
2012,1,36160,60949,0,0
2012,1,39163,44421,0,0
2012,1,39642,48935,0,0
2012,1,38596,35901,0,0
2012,1,39738,49293,0,0
2012,1,36771,48793,0,0
2012,1,45120,41965,0,0
2012,1,42402,49602,0,0
2012,1,45377,35613,0,0
2012,1,41018,50032,0,0
2012,1,32758,56630,0,0
2012,1,31378,56143,0,0
2012,1,39566,44068,0,0
2012,1,41547,52651,0,0
2012,1,41626,40623,0,0
2012,1,35099,49039,0,0
2012,1,30220,84360,0,0
2012,1,41287,61864,0,0
2012,1,39670,55350,0,0
2012,1,43042,63889,0,0
2012,1,42261,38494,0,0
2012,1,41957,45649,0,0
2012,1,47525,36967,0,0
2012,1,40264,51210,0,0
2012,1,40926,42994,0,0
2012,1,36681,59493,0,0
2012,1,42801,35170,0,0
2012,1,41993,50551,0,0
2012,1,39280,43818,0,0
2012,1,41167,65773,0,0
2012,1,32509,58669,0,0
2012,1,40129,51815,0,0
2012,1,49849,20109,0,0
2012,1,34539,67129,0,0
2012,1,51050,44147,0,0
2012,1,39288,56855,0,0
2012,1,42274,58123,0,0
2012,1,45582,45252,0,0
2012,1,35221,49306,0,0
2012,1,31086,64831,0,0
2012,1,30076,55716,0,0
2012,1,27529,78061,0,0
2012,1,39939,44245,0,0
2012,1,36382,44326,0,0
2012,1,46315,44974,0,0
2012,1,37812,50315,0,0
2012,1,44712,49896,0,0
2012,1,40612,39489,0,0
2012,1,42633,50486,0,0
2012,1,41528,37822,0,0
2012,1,42572,59238,0,0
2012,1,43968,51052,0,0
2012,1,40704,39364,0,0
2012,1,39560,71127,0,0
2012,1,37648,62048,0,0
