"year","month","car_price","mileage","accident","damage"
2011,3,32181,55379,1,0
2011,3,32780,52392,1,0
2011,3,31883,44769,1,0
2011,3,33589,48371,1,0
2011,3,33449,50065,1,0
2011,3,33132,54353,1,0
2011,3,29875,64855,1,0
2011,3,35816,54258,1,0
2011,3,39681,56675,1,0
2011,3,28531,58099,1,0
2011,3,37587,46034,1,0
2011,3,34972,47135,1,0
2011,3,34925,57897,1,0
2011,3,29781,55707,1,0
2011,3,28974,45316,1,0
2011,3,35866,54502,1,0
2011,3,29640,62570,1,0
2011,3,37172,52374,1,0
2011,3,27302,51341,1,0
2011,3,35972,58198,1,0
2011,3,31342,62396,1,0
2011,3,45526,45294,1,0
2011,3,29117,62222,1,0
2011,3,39398,57969,1,0
2011,3,37872,56604,1,0
2011,3,30059,62637,1,0
2011,3,34336,49942,1,0
2011,3,33839,44115,1,0
2011,3,34881,52851,1,0
2011,3,35819,49076,1,0
2011,3,29878,55835,1,0
2011,3,35946,55738,1,0
2011,3,44280,28327,1,0
2011,3,42842,39056,1,0
2011,3,30448,50732,1,0
2011,3,39946,23921,1,0
2011,3,33220,47549,1,0
2011,3,38364,34545,1,0
2011,3,34340,55742,1,0
2011,3,30589,55391,1,0
2011,3,43529,31209,0,0
2011,3,43559,53173,0,0
2011,3,40553,43961,0,0
2011,3,32340,80490,0,0
2011,3,44386,39612,0,0
2011,3,40731,50246,0,0
2011,3,41153,53070,0,0
2011,3,45391,37139,0,0
2011,3,38192,52833,0,0
2011,3,42523,30404,0,0
2011,3,34937,53676,0,0
2011,3,32643,66760,0,0
2011,3,41557,58925,0,0
2011,3,37249,58445,0,0
2011,3,42165,38476,0,0
2011,3,37703,52798,0,0
2011,3,43211,23426,0,0
2011,3,42807,49976,0,0
2011,3,39595,45875,0,0
2011,3,36444,49934,0,0
2011,3,37547,45113,0,0
2011,3,44427,35219,0,0
2011,3,32999,51142,0,0
2011,3,41123,50253,0,0
2011,3,34332,49853,0,0
2011,3,38310,49007,0,0
2011,3,34470,51759,0,0
2011,3,49446,39114,0,0
2011,3,45593,35200,0,0
2011,3,42189,44564,0,0
2011,3,43852,48604,0,0
2011,3,43403,59075,0,0
2011,3,33227,52338,0,0
2011,3,40214,32654,0,0
2011,3,43840,46081,0,0
2011,3,39207,44349,0,0
2011,3,39861,59059,0,0
2011,3,41921,49014,0,0
2011,3,38330,59443,0,0
2011,3,46073,56278,0,0
2011,3,43030,34998,0,0
2011,3,36618,64405,0,0
2011,3,43244,46028,0,0
2011,3,38010,62293,0,0
2011,3,32593,54367,0,0
2011,3,38751,56051,0,0
2011,3,34332,54147,0,0
2011,3,43093,38523,0,0
2011,3,36336,56982,0,0
2011,3,30178,57757,0,0
2011,3,40029,39773,0,0
2011,3,41515,39623,0,0
2011,3,42812,61633,0,0
2011,3,40654,58097,0,0
2011,3,39274,67138,0,0
2011,3,41255,52333,0,0
2011,3,25964,69730,0,0
2011,3,42712,41800,0,0
2011,3,40004,65718,0,0
2011,3,34854,47261,0,0
