"year","month","car_price","mileage","accident","damage"
2013,7,30602,73295,1,0
2013,7,38492,47514,1,0
2013,7,35675,43524,1,0
2013,7,39528,50285,1,0
2013,7,41502,26244,1,0
2013,7,34447,40662,1,0
2013,7,32668,40797,1,0
2013,7,41235,36783,1,0
2013,7,35532,51058,1,0
2013,7,32233,47557,1,0
2013,7,38129,52603,1,0
2013,7,39722,39130,1,0
2013,7,33939,68956,1,0
2013,7,39434,46555,1,0
2013,7,37845,36860,1,0
2013,7,35693,39069,1,0
2013,7,40871,54497,1,0
2013,7,42431,43901,1,0
2013,7,39410,42215,1,0
2013,7,32384,71005,1,0
2013,7,37895,48804,1,0
2013,7,34377,48494,1,0
2013,7,39818,42815,1,0
2013,7,38569,45659,1,0
2013,7,38772,47563,1,0
2013,7,25930,58112,1,0
2013,7,38558,39609,1,0
2013,7,35476,54470,1,0
2013,7,30802,67058,1,0
2013,7,41308,31819,1,0
2013,7,38330,52994,1,0
2013,7,25158,56306,1,0
2013,7,31723,53311,1,0
2013,7,26870,71693,1,0
2013,7,24305,51555,1,0
2013,7,31092,63424,1,0
2013,7,27809,72883,1,0
2013,7,42039,37374,1,0
2013,7,29763,55410,1,0
2013,7,38663,49808,1,0
2013,7,31840,64692,0,0
2013,7,47648,47071,0,0
2013,7,41147,40873,0,0
2013,7,39008,51734,0,0
2013,7,40226,47039,0,0
2013,7,37434,59168,0,0
2013,7,40257,45752,0,0
2013,7,34640,57260,0,0
2013,7,32534,62012,0,0
2013,7,31871,66210,0,0
2013,7,39033,45340,0,0
2013,7,41911,45966,0,0
2013,7,36101,53380,0,0
2013,7,40093,58465,0,0
2013,7,39858,50266,0,0
2013,7,35814,44024,0,0
2013,7,40642,55531,0,0
2013,7,42280,54427,0,0
2013,7,33042,49952,0,0
2013,7,43566,49772,0,0
2013,7,35910,60379,0,0
2013,7,36801,59781,0,0
2013,7,40482,66906,0,0
2013,7,34065,62411,0,0
2013,7,44848,69120,0,0
2013,7,31809,50840,0,0
2013,7,38779,56208,0,0
2013,7,38177,52766,0,0
2013,7,38721,68933,0,0
2013,7,38710,53277,0,0
2013,7,34936,57901,0,0
2013,7,42602,61735,0,0
2013,7,40221,62279,0,0
2013,7,41480,52445,0,0
2013,7,39785,52303,0,0
2013,7,36094,71881,0,0
2013,7,40966,45628,0,0
2013,7,33800,68302,0,0
2013,7,41178,57859,0,0
2013,7,41209,38449,0,0
2013,7,34334,55680,0,0
2013,7,40330,59979,0,0
2013,7,39020,44004,0,0
2013,7,44801,34087,0,0
2013,7,44073,40471,0,0
2013,7,36989,58434,0,0
2013,7,42069,51479,0,0
2013,7,36662,64621,0,0
2013,7,39569,50665,0,0
2013,7,38759,54439,0,0
2013,7,43356,39888,0,0
2013,7,41453,23220,0,0
2013,7,46857,40351,0,0
2013,7,41110,52154,0,0
2013,7,40751,32634,0,0
2013,7,27954,66014,0,0
2013,7,35436,47626,0,0
2013,7,43428,28655,0,0
2013,7,45739,49877,0,0
2013,7,42382,31537,0,0
