"year","month","car_price","mileage","accident","damage"
2014,12,36658,57715,1,0
2014,12,33261,49306,1,0
2014,12,31217,44979,1,0
2014,12,38752,34260,1,0
2014,12,34217,37693,1,0
2014,12,43475,51555,1,0
2014,12,37336,44154,1,0
2014,12,31648,38065,1,0
2014,12,37719,50227,1,0
2014,12,42777,49810,1,0
2014,12,44769,30494,1,0
2014,12,34373,30913,1,0
2014,12,37700,43611,1,0
2014,12,36060,50830,1,0
2014,12,30170,53322,1,0
2014,12,34911,49667,1,0
2014,12,32566,60486,1,0
2014,12,32474,46987,1,0
2014,12,32171,62873,1,0
2014,12,25996,55848,1,0
2014,12,38385,57312,1,0
2014,12,38584,45563,1,0
2014,12,31972,56318,1,0
2014,12,33268,47876,1,0
2014,12,37950,38893,1,0
2014,12,36997,54236,1,0
2014,12,42896,63013,1,0
2014,12,34588,44749,1,0
2014,12,30953,56837,1,0
2014,12,36313,61294,1,0
2014,12,32922,47004,1,0
2014,12,35525,46957,1,0
2014,12,32389,51794,1,0
2014,12,40326,53398,1,0
2014,12,40549,43989,1,0
2014,12,34729,37526,1,0
2014,12,42449,53756,1,0
2014,12,42819,47181,1,0
2014,12,32982,38220,1,0
2014,12,36759,54531,1,0
2014,12,40701,50023,0,0
2014,12,38300,55465,0,0
2014,12,37214,69878,0,0
2014,12,36687,45687,0,0
2014,12,46663,49387,0,0
2014,12,40431,67640,0,0
2014,12,37888,49382,0,0
2014,12,32064,55630,0,0
2014,12,30757,62610,0,0
2014,12,29597,63938,0,0
2014,12,38452,44205,0,0
2014,12,42862,46015,0,0
2014,12,37430,43566,0,0
2014,12,45246,49974,0,0
2014,12,35861,57092,0,0
2014,12,42854,40903,0,0
2014,12,41469,45963,0,0
2014,12,41979,35446,0,0
2014,12,40996,52310,0,0
2014,12,35516,65651,0,0
2014,12,40176,49121,0,0
2014,12,31266,74436,0,0
2014,12,44916,56898,0,0
2014,12,46415,49477,0,0
2014,12,43456,56382,0,0
2014,12,47927,49963,0,0
2014,12,41122,43412,0,0
2014,12,43511,50981,0,0
2014,12,47025,39204,0,0
2014,12,39462,56855,0,0
2014,12,34823,58547,0,0
2014,12,39727,50574,0,0
2014,12,34007,43896,0,0
2014,12,42983,44917,0,0
2014,12,35076,58466,0,0
2014,12,44648,42988,0,0
2014,12,40689,54588,0,0
2014,12,41000,60455,0,0
2014,12,35318,56459,0,0
2014,12,43019,46465,0,0
2014,12,44776,56832,0,0
2014,12,39790,52559,0,0
2014,12,45831,39982,0,0
2014,12,39092,65056,0,0
2014,12,40564,47903,0,0
2014,12,39100,66469,0,0
2014,12,40837,49977,0,0
2014,12,40644,50803,0,0
2014,12,36083,59847,0,0
2014,12,45083,61104,0,0
2014,12,44165,43601,0,0
2014,12,32728,46575,0,0
2014,12,42924,42343,0,0
2014,12,43576,53643,0,0
2014,12,40989,30059,0,0
2014,12,42328,41381,0,0
2014,12,28772,72320,0,0
2014,12,48621,41526,0,0
2014,12,37896,67863,0,0
2014,12,40173,37270,0,0
