"year","month","car_price","mileage","accident","damage"
2015,12,34415,59632,1,0
2015,12,37867,52510,1,0
2015,12,38807,41251,1,0
2015,12,29205,46051,1,0
2015,12,36347,53588,1,0
2015,12,30316,65209,1,0
2015,12,32659,56491,1,0
2015,12,37697,48761,1,0
2015,12,49279,41485,1,0
2015,12,29422,63011,1,0
2015,12,33856,51128,1,0
2015,12,40556,38183,1,0
2015,12,38004,44184,1,0
2015,12,28698,53755,1,0
2015,12,36449,55571,1,0
2015,12,30772,46126,1,0
2015,12,33308,56969,1,0
2015,12,33662,35370,1,0
2015,12,31079,38002,1,0
2015,12,27235,48033,1,0
2015,12,38613,37176,1,0
2015,12,30306,48791,1,0
2015,12,33256,63557,1,0
2015,12,30677,61323,1,0
2015,12,31555,64172,1,0
2015,12,32569,55516,1,0
2015,12,41521,43324,1,0
2015,12,33097,63001,1,0
2015,12,26478,54187,1,0
2015,12,38328,53895,1,0
2015,12,32455,30389,1,0
2015,12,36642,52430,1,0
2015,12,38909,32314,1,0
2015,12,32274,51252,1,0
2015,12,34026,61373,1,0
2015,12,41255,59225,1,0
2015,12,36311,43617,1,0
2015,12,42943,50301,1,0
2015,12,37545,41489,1,0
2015,12,38918,40114,1,0
2015,12,33712,52724,0,0
2015,12,40990,57172,0,0
2015,12,33328,63500,0,0
2015,12,41174,49323,0,0
2015,12,37804,26121,0,0
2015,12,38649,36836,0,0
2015,12,32660,49810,0,0
2015,12,32511,64500,0,0
2015,12,37413,41642,0,0
2015,12,44463,43517,0,0
2015,12,34227,37919,0,0
2015,12,45267,53780,0,0
2015,12,45361,40943,0,0
2015,12,41007,54227,0,0
2015,12,46170,52076,0,0
2015,12,45054,59704,0,0
2015,12,41031,48599,0,0
2015,12,31649,65639,0,0
2015,12,43647,41808,0,0
2015,12,36566,49610,0,0
2015,12,36758,45642,0,0
2015,12,38175,58872,0,0
2015,12,44487,48113,0,0
2015,12,30302,62569,0,0
2015,12,45392,45607,0,0
2015,12,35526,56998,0,0
2015,12,34063,66090,0,0
2015,12,36611,46251,0,0
2015,12,37765,64871,0,0
2015,12,39820,39000,0,0
2015,12,32397,57032,0,0
2015,12,43724,47221,0,0
2015,12,45574,39660,0,0
2015,12,44782,44370,0,0
2015,12,38524,54608,0,0
2015,12,41974,43761,0,0
2015,12,40679,55303,0,0
2015,12,42257,41720,0,0
2015,12,39014,54847,0,0
2015,12,44117,43233,0,0
2015,12,37224,50527,0,0
2015,12,44274,47695,0,0
2015,12,32233,52630,0,0
2015,12,39398,40362,0,0
2015,12,26741,55694,0,0
2015,12,39712,48357,0,0
2015,12,33724,43547,0,0
2015,12,44857,54695,0,0
2015,12,34894,56405,0,0
2015,12,36162,52903,0,0
2015,12,43539,35671,0,0
2015,12,37097,53324,0,0
2015,12,39300,60463,0,0
2015,12,34852,41098,0,0
2015,12,44122,45093,0,0
2015,12,39637,55045,0,0
2015,12,38515,43647,0,0
2015,12,35447,38774,0,0
2015,12,43961,61939,0,0
2015,12,42025,43517,0,0
