"year","month","car_price","mileage","accident","damage"
2015,2,28207,64930,1,0
2015,2,41136,42843,1,0
2015,2,37467,51742,1,0
2015,2,34349,57729,1,0
2015,2,37951,60261,1,0
2015,2,33064,56809,1,0
2015,2,35953,57292,1,0
2015,2,43441,57842,1,0
2015,2,41979,31842,1,0
2015,2,35615,50464,1,0
2015,2,40353,57240,1,0
2015,2,31599,44305,1,0
2015,2,35815,37074,1,0
2015,2,40726,57343,1,0
2015,2,31452,59503,1,0
2015,2,38677,52266,1,0
2015,2,41589,38639,1,0
2015,2,35520,46089,1,0
2015,2,30471,68144,1,0
2015,2,34142,70014,1,0
2015,2,26866,60068,1,0
2015,2,34033,60814,1,0
2015,2,37553,58093,1,0
2015,2,32688,33918,1,0
2015,2,37085,48219,1,0
2015,2,29102,53698,1,0
2015,2,35096,56083,1,0
2015,2,35177,49944,1,0
2015,2,40498,31398,1,0
2015,2,35087,57053,1,0
2015,2,36298,58788,1,0
2015,2,35435,47432,1,0
2015,2,34400,43262,1,0
2015,2,46224,34150,1,0
2015,2,41162,44638,1,0
2015,2,44589,28224,1,0
2015,2,33569,68524,1,0
2015,2,36655,42784,1,0
2015,2,45168,56831,1,0
2015,2,39974,45769,1,0
2015,2,41725,45101,0,0
2015,2,40246,43407,0,0
2015,2,35814,48871,0,0
2015,2,39613,49296,0,0
2015,2,42014,55686,0,0
2015,2,40546,51440,0,0
2015,2,35560,57416,0,0
2015,2,43621,70717,0,0
2015,2,50996,30726,0,0
2015,2,38286,65419,0,0
2015,2,36345,61499,0,0
2015,2,37921,41330,0,0
2015,2,37821,70223,0,0
2015,2,39746,55997,0,0
2015,2,51929,40965,0,0
2015,2,39275,58571,0,0
2015,2,37937,46552,0,0
2015,2,42160,39278,0,0
2015,2,42136,41332,0,0
2015,2,42065,50147,0,0
2015,2,36574,70457,0,0
2015,2,37578,65391,0,0
2015,2,33565,58097,0,0
2015,2,46972,47591,0,0
2015,2,26722,56040,0,0
2015,2,34872,65537,0,0
2015,2,36813,46496,0,0
2015,2,34683,49342,0,0
2015,2,37640,74748,0,0
2015,2,38591,50958,0,0
2015,2,46816,28708,0,0
2015,2,34569,46017,0,0
2015,2,45555,32069,0,0
2015,2,46278,63434,0,0
2015,2,34926,66548,0,0
2015,2,33313,64141,0,0
2015,2,36320,64144,0,0
2015,2,43095,46193,0,0
2015,2,42084,40597,0,0
2015,2,35975,43507,0,0
2015,2,43694,41097,0,0
2015,2,39157,46217,0,0
2015,2,45834,40588,0,0
2015,2,34411,68432,0,0
2015,2,37605,69180,0,0
2015,2,39421,42524,0,0
2015,2,32147,51908,0,0
2015,2,39094,47654,0,0
2015,2,45199,35674,0,0
2015,2,40674,40283,0,0
2015,2,37598,46755,0,0
2015,2,42719,51787,0,0
2015,2,51705,34991,0,0
2015,2,42546,33933,0,0
2015,2,43098,37746,0,0
2015,2,48327,53197,0,0
2015,2,43015,35685,0,0
2015,2,36254,51609,0,0
2015,2,30523,59191,0,0
2015,2,41247,34387,0,0
