"year","month","car_price","mileage","accident","damage"
2016,3,31685,53250,1,0
2016,3,38444,55690,1,0
2016,3,34184,47010,1,0
2016,3,36655,49130,1,0
2016,3,36835,49671,1,0
2016,3,32075,36779,1,0
2016,3,29272,51043,1,0
2016,3,30149,72269,1,0
2016,3,42057,28573,1,0
2016,3,26707,49243,1,0
2016,3,42274,44447,1,0
2016,3,35446,49820,1,0
2016,3,43480,44968,1,0
2016,3,35248,49510,1,0
2016,3,33783,50124,1,0
2016,3,34864,45937,1,0
2016,3,38801,38440,1,0
2016,3,39305,38085,1,0
2016,3,36601,55128,1,0
2016,3,38285,48316,1,0
2016,3,36352,36037,1,0
2016,3,38683,42177,1,0
2016,3,38287,42662,1,0
2016,3,34895,37662,1,0
2016,3,36024,47933,1,0
2016,3,32807,49413,1,0
2016,3,43828,57613,1,0
2016,3,35065,52377,1,0
2016,3,29968,62375,1,0
2016,3,35498,56339,1,0
2016,3,28128,65574,1,0
2016,3,37724,41929,1,0
2016,3,32777,37190,1,0
2016,3,32763,51662,1,0
2016,3,39541,51513,1,0
2016,3,36947,54511,1,0
2016,3,32169,51318,1,0
2016,3,32911,49445,1,0
2016,3,32264,56131,1,0
2016,3,40218,59578,1,0
2016,3,43257,69431,0,0
2016,3,40201,52596,0,0
2016,3,40650,50228,0,0
2016,3,40614,43505,0,0
2016,3,41824,59021,0,0
2016,3,40699,54569,0,0
2016,3,43621,28828,0,0
2016,3,33473,51085,0,0
2016,3,38768,60726,0,0
2016,3,43332,56767,0,0
2016,3,36864,60381,0,0
2016,3,41893,50731,0,0
2016,3,45971,36289,0,0
2016,3,38386,55560,0,0
2016,3,37436,51638,0,0
2016,3,35816,44952,0,0
2016,3,43123,57463,0,0
2016,3,40277,42023,0,0
2016,3,35969,37746,0,0
2016,3,48654,35285,0,0
2016,3,38771,57793,0,0
2016,3,43837,43382,0,0
2016,3,41277,40802,0,0
2016,3,40236,49492,0,0
2016,3,33998,58253,0,0
2016,3,46519,36630,0,0
2016,3,45108,36257,0,0
2016,3,49233,18458,0,0
2016,3,37593,36342,0,0
2016,3,38147,59569,0,0
2016,3,39835,60468,0,0
2016,3,36811,52917,0,0
2016,3,30619,56247,0,0
2016,3,41927,49971,0,0
2016,3,35327,60395,0,0
2016,3,31856,39249,0,0
2016,3,37739,53836,0,0
2016,3,42016,28543,0,0
2016,3,40552,48266,0,0
2016,3,35065,70565,0,0
2016,3,48109,22310,0,0
2016,3,47194,46189,0,0
2016,3,36551,46529,0,0
2016,3,33088,68136,0,0
2016,3,49962,39203,0,0
2016,3,47204,51748,0,0
2016,3,39156,50005,0,0
2016,3,34248,51245,0,0
2016,3,41594,32264,0,0
2016,3,39649,44597,0,0
2016,3,42883,27686,0,0
2016,3,45754,63963,0,0
2016,3,44703,42235,0,0
2016,3,39244,33846,0,0
2016,3,41747,43882,0,0
2016,3,32051,62617,0,0
2016,3,34876,55707,0,0
2016,3,38749,32274,0,0
2016,3,37365,63930,0,0
2016,3,39376,49199,0,0
