"year","month","car_price","mileage","accident","damage"
2017,9,38582,65715,1,0
2017,9,42494,43339,1,0
2017,9,33215,52437,1,0
2017,9,32374,54989,1,0
2017,9,29187,72149,1,0
2017,9,32633,56743,1,0
2017,9,36365,39506,1,0
2017,9,35011,47049,1,0
2017,9,47170,46544,1,0
2017,9,30358,65146,1,0
2017,9,39742,41203,1,0
2017,9,42734,35891,1,0
2017,9,28305,54154,1,0
2017,9,32130,56000,1,0
2017,9,34200,52673,1,0
2017,9,24621,62410,1,0
2017,9,42157,40098,1,0
2017,9,29022,67239,1,0
2017,9,35494,52254,1,0
2017,9,28505,59971,1,0
2017,9,35764,49291,1,0
2017,9,32648,62108,1,0
2017,9,39488,55882,1,0
2017,9,38916,48709,1,0
2017,9,32600,72270,1,0
2017,9,31901,46230,1,0
2017,9,36144,50184,1,0
2017,9,49114,26133,1,0
2017,9,36826,42626,1,0
2017,9,35507,43667,1,0
2017,9,36480,47754,1,0
2017,9,38846,34103,1,0
2017,9,29938,43739,1,0
2017,9,39131,52714,1,0
2017,9,35012,36883,1,0
2017,9,32712,73181,1,0
2017,9,35736,39977,1,0
2017,9,40806,49353,1,0
2017,9,35876,44346,1,0
2017,9,35786,56334,1,0
2017,9,40992,52163,0,0
2017,9,43625,37396,0,0
2017,9,42407,43009,0,0
2017,9,46148,40374,0,0
2017,9,33896,65607,0,0
2017,9,39234,55174,0,0
2017,9,40363,47889,0,0
2017,9,36785,52677,0,0
2017,9,38498,41874,0,0
2017,9,36521,58316,0,0
2017,9,42391,50215,0,0
2017,9,41209,53159,0,0
2017,9,35223,51335,0,0
2017,9,38065,72068,0,0
2017,9,41900,40418,0,0
2017,9,39405,46280,0,0
2017,9,39099,50582,0,0
2017,9,39879,55188,0,0
2017,9,38688,59580,0,0
2017,9,45817,41440,0,0
2017,9,39774,50603,0,0
2017,9,39374,76105,0,0
2017,9,41511,56196,0,0
2017,9,43921,49735,0,0
2017,9,42957,47001,0,0
2017,9,37772,41268,0,0
2017,9,41644,62830,0,0
2017,9,35842,52742,0,0
2017,9,41923,42847,0,0
2017,9,33778,46003,0,0
2017,9,38542,39671,0,0
2017,9,44342,34688,0,0
2017,9,45163,59451,0,0
2017,9,41464,44781,0,0
2017,9,43234,36820,0,0
2017,9,41440,35420,0,0
2017,9,43642,44294,0,0
2017,9,40766,38690,0,0
2017,9,34860,59682,0,0
2017,9,46442,29959,0,0
2017,9,38110,53776,0,0
2017,9,44228,44877,0,0
2017,9,40127,58119,0,0
2017,9,41730,54418,0,0
2017,9,33335,61570,0,0
2017,9,40114,28674,0,0
2017,9,28252,66499,0,0
2017,9,38636,62209,0,0
2017,9,41851,55469,0,0
2017,9,34514,60089,0,0
2017,9,36615,57897,0,0
2017,9,50808,41850,0,0
2017,9,41007,55772,0,0
2017,9,34571,68092,0,0
2017,9,45922,44263,0,0
2017,9,37653,49306,0,0
2017,9,30843,70295,0,0
2017,9,40643,41299,0,0
2017,9,36966,64930,0,0
2017,9,35515,48484,0,0
