"year","month","car_price","mileage","accident","damage"
2011,1,34656,62898,1,0
2011,1,36003,45849,1,0
2011,1,42762,42689,1,0
2011,1,40041,37687,1,0
2011,1,30582,56568,1,0
2011,1,32102,46484,1,0
2011,1,39117,52950,1,0
2011,1,37378,46751,1,0
2011,1,33049,50332,1,0
2011,1,31295,55603,1,0
2011,1,30365,37303,1,0
2011,1,39688,35423,1,0
2011,1,37334,45750,1,0
2011,1,42497,43208,1,0
2011,1,39953,61119,1,0
2011,1,30222,49820,1,0
2011,1,37220,33928,1,0
2011,1,34368,35797,1,0
2011,1,36162,46896,1,0
2011,1,36105,71297,1,0
2011,1,34823,47843,1,0
2011,1,38322,41580,1,0
2011,1,46778,48563,1,0
2011,1,34049,41498,1,0
2011,1,33223,57987,1,0
2011,1,31558,43157,1,0
2011,1,31329,38133,1,0
2011,1,31408,46021,1,0
2011,1,42558,44416,1,0
2011,1,31058,50724,1,0
2011,1,38748,56428,1,0
2011,1,37047,51644,1,0
2011,1,34896,56580,1,0
2011,1,36556,42256,1,0
2011,1,37182,40914,1,0
2011,1,38235,47358,1,0
2011,1,36423,51030,1,0
2011,1,31065,44957,1,0
2011,1,35967,46681,1,0
2011,1,37097,56983,1,0
2011,1,38877,57411,0,0
2011,1,39587,57491,0,0
2011,1,37945,53495,0,0
2011,1,43800,61431,0,0
2011,1,31413,56123,0,0
2011,1,37819,47125,0,0
2011,1,43319,62916,0,0
2011,1,37080,46174,0,0
2011,1,42913,52847,0,0
2011,1,47869,48525,0,0
2011,1,39405,36371,0,0
2011,1,40429,53109,0,0
2011,1,49150,34395,0,0
2011,1,38211,61993,0,0
2011,1,42190,54926,0,0
2011,1,30698,52926,0,0
2011,1,49301,48061,0,0
2011,1,34246,43018,0,0
2011,1,36151,62577,0,0
2011,1,35179,50200,0,0
2011,1,39090,67590,0,0
2011,1,44120,53281,0,0
2011,1,43025,70535,0,0
2011,1,35441,51878,0,0
2011,1,49579,40512,0,0
2011,1,38596,63448,0,0
2011,1,34583,63312,0,0
2011,1,44772,44043,0,0
2011,1,44441,50665,0,0
2011,1,36514,40478,0,0
2011,1,34948,47993,0,0
2011,1,44017,33133,0,0
2011,1,39855,60028,0,0
2011,1,36776,59332,0,0
2011,1,40469,34986,0,0
2011,1,45076,48197,0,0
2011,1,46324,51128,0,0
2011,1,40438,44723,0,0
2011,1,44343,49078,0,0
2011,1,37972,49019,0,0
2011,1,37838,52602,0,0
2011,1,44830,40002,0,0
2011,1,41498,46208,0,0
2011,1,41445,43875,0,0
2011,1,35865,46329,0,0
2011,1,41921,42828,0,0
2011,1,36692,52369,0,0
2011,1,39081,38161,0,0
2011,1,45769,53672,0,0
2011,1,33942,56126,0,0
2011,1,41172,33376,0,0
2011,1,28910,64708,0,0
2011,1,34442,59563,0,0
2011,1,34500,64239,0,0
2011,1,43409,52036,0,0
2011,1,33709,72731,0,0
2011,1,43052,58327,0,0
2011,1,46602,52435,0,0
2011,1,38722,49834,0,0
2011,1,42085,39347,0,0
