"year","month","car_price","mileage","accident","damage"
2017,11,38192,44922,1,0
2017,11,34298,68885,1,0
2017,11,32598,55340,1,0
2017,11,35448,59108,1,0
2017,11,26012,54772,1,0
2017,11,43132,40443,1,0
2017,11,38319,71723,1,0
2017,11,24159,59426,1,0
2017,11,34083,49264,1,0
2017,11,37213,43115,1,0
2017,11,39418,59451,1,0
2017,11,43201,29601,1,0
2017,11,41027,29975,1,0
2017,11,35385,45250,1,0
2017,11,42203,48939,1,0
2017,11,30756,47654,1,0
2017,11,25016,60449,1,0
2017,11,33700,66516,1,0
2017,11,37483,48383,1,0
2017,11,40028,44642,1,0
2017,11,33816,42415,1,0
2017,11,40505,50450,1,0
2017,11,36369,36655,1,0
2017,11,35408,53157,1,0
2017,11,35985,44192,1,0
2017,11,39920,46238,1,0
2017,11,40849,14382,1,0
2017,11,33900,64567,1,0
2017,11,27448,65530,1,0
2017,11,32549,57064,1,0
2017,11,28628,36336,1,0
2017,11,34567,41552,1,0
2017,11,39978,44658,1,0
2017,11,38339,42592,1,0
2017,11,26944,71073,1,0
2017,11,40604,44721,1,0
2017,11,36013,28855,1,0
2017,11,36606,47134,1,0
2017,11,32018,70657,1,0
2017,11,33370,51142,1,0
2017,11,50607,47345,0,0
2017,11,34664,55611,0,0
2017,11,40120,48246,0,0
2017,11,45670,32552,0,0
2017,11,45375,46086,0,0
2017,11,40880,52108,0,0
2017,11,41417,46282,0,0
2017,11,41510,46207,0,0
2017,11,29812,67283,0,0
2017,11,34623,59366,0,0
2017,11,41565,51370,0,0
2017,11,35959,55248,0,0
2017,11,45625,42485,0,0
2017,11,36527,45134,0,0
2017,11,32901,41862,0,0
2017,11,35986,55784,0,0
2017,11,38280,45437,0,0
2017,11,34825,66954,0,0
2017,11,32947,58048,0,0
2017,11,42876,71506,0,0
2017,11,45050,49273,0,0
2017,11,35241,61649,0,0
2017,11,39202,67458,0,0
2017,11,43720,37544,0,0
2017,11,37944,48167,0,0
2017,11,33992,40922,0,0
2017,11,44068,49523,0,0
2017,11,37260,30296,0,0
2017,11,46345,36403,0,0
2017,11,36022,54686,0,0
2017,11,29262,65647,0,0
2017,11,38260,50859,0,0
2017,11,49241,41370,0,0
2017,11,31742,47108,0,0
2017,11,38595,63002,0,0
2017,11,41141,55992,0,0
2017,11,36569,55721,0,0
2017,11,35145,52284,0,0
2017,11,38614,57738,0,0
2017,11,41114,50703,0,0
2017,11,36442,45215,0,0
2017,11,42401,33653,0,0
2017,11,44717,48564,0,0
2017,11,40160,62062,0,0
2017,11,40694,38867,0,0
2017,11,35031,53309,0,0
2017,11,35829,68085,0,0
2017,11,46289,49814,0,0
2017,11,42924,36884,0,0
2017,11,38950,64567,0,0
2017,11,39530,46560,0,0
2017,11,39252,53855,0,0
2017,11,43544,53669,0,0
2017,11,42529,49342,0,0
2017,11,45540,51403,0,0
2017,11,41906,45787,0,0
2017,11,45036,57339,0,0
2017,11,44401,52934,0,0
2017,11,38573,32206,0,0
2017,11,30284,68516,0,0
