"year","month","car_price","mileage","accident","damage"
2013,6,33471,49200,1,0
2013,6,36815,61745,1,0
2013,6,42148,45478,1,0
2013,6,34860,65356,1,0
2013,6,24174,64093,1,0
2013,6,30141,55501,1,0
2013,6,32391,62195,1,0
2013,6,30904,56119,1,0
2013,6,31356,44261,1,0
2013,6,36642,50283,1,0
2013,6,34765,57812,1,0
2013,6,41180,27889,1,0
2013,6,41263,36790,1,0
2013,6,42561,42704,1,0
2013,6,28561,65256,1,0
2013,6,38228,39719,1,0
2013,6,41721,43387,1,0
2013,6,36624,37821,1,0
2013,6,37035,30038,1,0
2013,6,33074,62398,1,0
2013,6,28702,54982,1,0
2013,6,30269,54371,1,0
2013,6,34475,51891,1,0
2013,6,35330,51153,1,0
2013,6,32551,57069,1,0
2013,6,38782,40025,1,0
2013,6,34424,36133,1,0
2013,6,36422,50891,1,0
2013,6,29340,50045,1,0
2013,6,36726,44150,1,0
2013,6,32256,52020,1,0
2013,6,35288,51349,1,0
2013,6,39615,34012,1,0
2013,6,29705,55500,1,0
2013,6,36691,47406,1,0
2013,6,39440,39319,1,0
2013,6,37298,48155,1,0
2013,6,43337,44313,1,0
2013,6,39404,52592,1,0
2013,6,36486,49279,1,0
2013,6,43700,50452,0,0
2013,6,49134,44881,0,0
2013,6,38362,52609,0,0
2013,6,34207,54533,0,0
2013,6,38945,43554,0,0
2013,6,42069,26870,0,0
2013,6,48348,48510,0,0
2013,6,43245,55836,0,0
2013,6,35546,73969,0,0
2013,6,34268,59392,0,0
2013,6,43884,30360,0,0
2013,6,41095,65014,0,0
2013,6,30947,73417,0,0
2013,6,28888,65073,0,0
2013,6,42519,54794,0,0
2013,6,36367,39291,0,0
2013,6,46233,43615,0,0
2013,6,43667,47182,0,0
2013,6,31667,59512,0,0
2013,6,41131,42432,0,0
2013,6,35950,44288,0,0
2013,6,34400,40837,0,0
2013,6,38208,44626,0,0
2013,6,39950,39064,0,0
2013,6,40949,69457,0,0
2013,6,40562,47133,0,0
2013,6,40703,50527,0,0
2013,6,37410,47145,0,0
2013,6,35864,67609,0,0
2013,6,36629,61900,0,0
2013,6,40687,42351,0,0
2013,6,37789,67977,0,0
2013,6,41520,46835,0,0
2013,6,24235,66065,0,0
2013,6,41062,47308,0,0
2013,6,42025,43737,0,0
2013,6,38078,50505,0,0
2013,6,46491,41320,0,0
2013,6,35847,56184,0,0
2013,6,41574,47740,0,0
2013,6,43574,48918,0,0
2013,6,41329,47836,0,0
2013,6,35660,67881,0,0
2013,6,32608,63241,0,0
2013,6,44170,50629,0,0
2013,6,34993,59991,0,0
2013,6,42602,56541,0,0
2013,6,41798,56005,0,0
2013,6,47040,28800,0,0
2013,6,36041,64650,0,0
2013,6,31586,46374,0,0
2013,6,40685,59326,0,0
2013,6,34517,68292,0,0
2013,6,36918,44470,0,0
2013,6,38501,34718,0,0
2013,6,34268,67574,0,0
2013,6,36711,58739,0,0
2013,6,46292,38225,0,0
2013,6,42154,45192,0,0
2013,6,39647,41218,0,0
