"year","month","car_price","mileage","accident","damage"
2015,6,33482,57796,1,0
2015,6,31637,58719,1,0
2015,6,27261,65730,1,0
2015,6,37144,49223,1,0
2015,6,31676,57398,1,0
2015,6,36896,50615,1,0
2015,6,33735,49634,1,0
2015,6,34733,40598,1,0
2015,6,35965,46135,1,0
2015,6,33371,57285,1,0
2015,6,27003,58439,1,0
2015,6,37266,42349,1,0
2015,6,34875,53791,1,0
2015,6,32598,53254,1,0
2015,6,37451,45304,1,0
2015,6,31658,54573,1,0
2015,6,36294,21918,1,0
2015,6,35207,55499,1,0
2015,6,25698,60675,1,0
2015,6,40323,37598,1,0
2015,6,35162,73878,1,0
2015,6,28143,38820,1,0
2015,6,41542,35639,1,0
2015,6,35451,68457,1,0
2015,6,32190,47275,1,0
2015,6,32515,48159,1,0
2015,6,23585,68514,1,0
2015,6,42146,29054,1,0
2015,6,40778,42896,1,0
2015,6,36769,51995,1,0
2015,6,41116,36684,1,0
2015,6,35316,44182,1,0
2015,6,37930,33640,1,0
2015,6,32342,46662,1,0
2015,6,41467,36770,1,0
2015,6,28517,53371,1,0
2015,6,34945,47838,1,0
2015,6,37460,42042,1,0
2015,6,26115,64543,1,0
2015,6,32000,41621,1,0
2015,6,34957,49942,0,0
2015,6,44461,36721,0,0
2015,6,44183,61380,0,0
2015,6,39818,52677,0,0
2015,6,41962,50933,0,0
2015,6,37037,42978,0,0
2015,6,37547,67359,0,0
2015,6,46665,46699,0,0
2015,6,41312,58809,0,0
2015,6,42200,48399,0,0
2015,6,36680,53269,0,0
2015,6,37676,53353,0,0
2015,6,31569,55291,0,0
2015,6,40137,55482,0,0
2015,6,40769,57273,0,0
2015,6,38973,44589,0,0
2015,6,48358,33959,0,0
2015,6,33164,56898,0,0
2015,6,34428,57929,0,0
2015,6,44098,50020,0,0
2015,6,39676,50542,0,0
2015,6,39880,50374,0,0
2015,6,38990,60791,0,0
2015,6,46150,54228,0,0
2015,6,44926,40262,0,0
2015,6,31061,50499,0,0
2015,6,35860,45997,0,0
2015,6,42354,44652,0,0
2015,6,35570,45652,0,0
2015,6,39741,52924,0,0
2015,6,47135,56732,0,0
2015,6,42336,38947,0,0
2015,6,43104,43035,0,0
2015,6,38926,54754,0,0
2015,6,35105,55757,0,0
2015,6,43021,51927,0,0
2015,6,38640,37058,0,0
2015,6,39515,47820,0,0
2015,6,38264,50973,0,0
2015,6,43606,33325,0,0
2015,6,37029,41624,0,0
2015,6,42299,52507,0,0
2015,6,41282,51952,0,0
2015,6,39296,46498,0,0
2015,6,39886,38333,0,0
2015,6,40229,48228,0,0
2015,6,43214,43354,0,0
2015,6,34777,39546,0,0
2015,6,40482,36911,0,0
2015,6,48882,36822,0,0
2015,6,32632,77284,0,0
2015,6,42662,39150,0,0
2015,6,43924,32651,0,0
2015,6,46558,57284,0,0
2015,6,35529,46279,0,0
2015,6,40158,53079,0,0
2015,6,42910,51474,0,0
2015,6,34391,62126,0,0
2015,6,40028,64632,0,0
2015,6,37710,56607,0,0
