"year","month","car_price","mileage","accident","damage"
2012,11,35918,51145,1,0
2012,11,28041,69967,1,0
2012,11,35310,58037,1,0
2012,11,38566,49361,1,0
2012,11,29278,59984,1,0
2012,11,31515,44855,1,0
2012,11,33473,53763,1,0
2012,11,37942,40121,1,0
2012,11,31945,50149,1,0
2012,11,32106,61541,1,0
2012,11,30956,56976,1,0
2012,11,34826,52983,1,0
2012,11,36096,50042,1,0
2012,11,32110,48859,1,0
2012,11,28636,67311,1,0
2012,11,35958,48883,1,0
2012,11,38216,54923,1,0
2012,11,32664,53815,1,0
2012,11,38170,23135,1,0
2012,11,37263,65101,1,0
2012,11,29259,62120,1,0
2012,11,30722,57806,1,0
2012,11,35887,44999,1,0
2012,11,36883,52862,1,0
2012,11,35738,48228,1,0
2012,11,32938,54110,1,0
2012,11,34141,50361,1,0
2012,11,33026,50248,1,0
2012,11,37334,48482,1,0
2012,11,31015,36545,1,0
2012,11,39055,51211,1,0
2012,11,38203,43678,1,0
2012,11,36569,44787,1,0
2012,11,34399,65600,1,0
2012,11,38327,49461,1,0
2012,11,30266,51377,1,0
2012,11,35889,43243,1,0
2012,11,25165,50025,1,0
2012,11,40770,38563,1,0
2012,11,33512,53452,1,0
2012,11,39557,50480,0,0
2012,11,42900,45050,0,0
2012,11,46062,52017,0,0
2012,11,36904,53022,0,0
2012,11,36907,53938,0,0
2012,11,43928,55018,0,0
2012,11,40644,44591,0,0
2012,11,32123,53323,0,0
2012,11,43882,55819,0,0
2012,11,37189,58226,0,0
2012,11,44885,37698,0,0
2012,11,46289,26950,0,0
2012,11,38061,47431,0,0
2012,11,46967,45979,0,0
2012,11,35839,57271,0,0
2012,11,44228,38419,0,0
2012,11,35698,57531,0,0
2012,11,42953,36619,0,0
2012,11,43706,34414,0,0
2012,11,36198,61773,0,0
2012,11,39508,39180,0,0
2012,11,46765,30640,0,0
2012,11,42765,46792,0,0
2012,11,39882,60831,0,0
2012,11,35009,60018,0,0
2012,11,41007,34824,0,0
2012,11,40601,28567,0,0
2012,11,40197,53445,0,0
2012,11,45743,37217,0,0
2012,11,49265,41930,0,0
2012,11,41385,63346,0,0
2012,11,35693,48226,0,0
2012,11,31649,62162,0,0
2012,11,41843,64678,0,0
2012,11,52875,51329,0,0
2012,11,41476,47125,0,0
2012,11,37087,50968,0,0
2012,11,33978,62296,0,0
2012,11,40853,35847,0,0
2012,11,37060,39936,0,0
2012,11,40471,49094,0,0
2012,11,36256,45202,0,0
2012,11,35294,48505,0,0
2012,11,37199,49022,0,0
2012,11,35919,58733,0,0
2012,11,42953,55815,0,0
2012,11,46436,52489,0,0
2012,11,33559,45920,0,0
2012,11,40118,40348,0,0
2012,11,42835,30738,0,0
2012,11,40100,54338,0,0
2012,11,33801,57955,0,0
2012,11,44413,40076,0,0
2012,11,41753,42485,0,0
2012,11,50724,34393,0,0
2012,11,35133,55300,0,0
2012,11,41625,44581,0,0
2012,11,41199,39037,0,0
2012,11,40815,39054,0,0
2012,11,38575,42471,0,0
